country,topic,pew_score,moral log prob,non moral log probs,log prob difference
France,get a divorce,0.37749003984063745,-7.510667,-6.423697,-1.08697
France,have an abortion,0.25,-7.011302,-5.9389052,-1.0723965
France,be homosexual,0.23804780876494025,-7.469426,-5.691478,-1.7779486
France,drink alcohol,0.1254980079681275,-7.760623,-7.280772,-0.47985083
France,have an extramarital affair,-0.34960159362549803,-7.412593,-5.475156,-1.9374365
France,gamble,0.16334661354581675,-6.245742,-6.28573,0.039987992
France,have sex between unmarried adults,0.41035856573705176,-7.665824,-6.51967,-1.1461546
Germany,use contraceptives,0.6614634146341464,-7.0971193,-6.8662996,-0.23082006
Germany,get a divorce,0.5209756097560975,-7.2895784,-6.3610168,-0.9285611
Germany,have an abortion,0.2829268292682927,-6.8141365,-5.836924,-0.9772128
Germany,be homosexual,0.4478048780487805,-7.3055296,-5.4127874,-1.8927418
Germany,drink alcohol,0.31219512195121946,-7.767761,-7.387685,-0.3800767
Germany,have an extramarital affair,-0.49365853658536585,-7.345399,-5.388784,-1.9566151
Germany,gamble,-0.047804878048780475,-6.1751785,-6.3895874,0.21440896
Germany,have sex between unmarried adults,0.5414634146341463,-7.601274,-6.5154448,-1.0858296
Spain,use contraceptives,0.616,-7.0481477,-6.6876307,-0.36051708
Spain,get a divorce,0.5219999999999999,-7.520953,-6.641472,-0.8794816
Spain,have an abortion,0.09999999999999998,-6.9971457,-6.0271053,-0.9700407
Spain,be homosexual,0.48500000000000004,-7.559816,-5.652589,-1.9072279
Spain,drink alcohol,0.05600000000000002,-8.0031,-7.3324447,-0.6706557
Spain,have an extramarital affair,-0.561,-7.2769866,-5.418911,-1.8580759
Spain,gamble,-0.09800000000000003,-6.3681664,-6.5520067,0.1838398
Spain,have sex between unmarried adults,0.443,-7.631532,-6.4420424,-1.1894891
Mexico,use contraceptives,0.48,-7.023088,-6.6635575,-0.35953087
Mexico,get a divorce,0.07700000000000001,-7.436455,-6.3128333,-1.1236216
Mexico,have an abortion,-0.47,-6.9889116,-5.7204084,-1.2685025
Mexico,be homosexual,-0.04800000000000004,-7.6287484,-5.542676,-2.0860722
Mexico,drink alcohol,-0.18800000000000003,-7.817382,-7.0191245,-0.7982575
Mexico,have an extramarital affair,-0.633,-7.0869074,-5.1569877,-1.9299196
Mexico,gamble,-0.36,-6.4998446,-6.7342834,0.23443875
Mexico,have sex between unmarried adults,-0.17099999999999999,-7.808768,-6.362896,-1.4458717
Chile,use contraceptives,0.7075,-6.960626,-6.8366838,-0.123942636
Chile,get a divorce,0.49999999999999994,-7.244226,-6.3131766,-0.9310497
Chile,have an abortion,-0.45249999999999996,-6.712149,-5.8445454,-0.8676034
Chile,be homosexual,0.15250000000000002,-7.515124,-5.688098,-1.8270258
Chile,drink alcohol,-0.015000000000000013,-7.8254976,-7.584128,-0.24136953
Chile,have an extramarital affair,-0.5487500000000001,-6.841283,-5.319059,-1.5222241
Chile,gamble,-0.305,-5.7577844,-6.565749,0.8079647
Chile,have sex between unmarried adults,0.44000000000000006,-7.5168962,-6.53963,-0.9772668
Australia,use contraceptives,0.5675,-6.798379,-6.792894,-0.0054846527
Australia,get a divorce,0.40249999999999997,-7.309086,-6.3755264,-0.9335593
Australia,have an abortion,0.08000000000000002,-6.599363,-5.5994506,-0.99991214
Australia,be homosexual,0.17250000000000001,-7.2088013,-5.0654554,-2.1433463
Australia,drink alcohol,0.3,-7.5431747,-6.89009,-0.6530843
Australia,have an extramarital affair,-0.75125,-7.1132116,-5.117228,-1.9959837
Australia,gamble,-0.15625,-6.298332,-6.4700675,0.17173591
Australia,have sex between unmarried adults,0.245,-7.3782415,-6.083307,-1.294935
Russia,use contraceptives,0.5582329317269077,-7.3470907,-6.5914626,-0.7556288
Russia,get a divorce,0.24397590361445784,-7.4181914,-6.3945417,-1.0236504
Russia,have an abortion,-0.1927710843373494,-7.1808686,-5.8506308,-1.3302374
Russia,be homosexual,-0.6214859437751004,-7.5662217,-5.5991096,-1.9671118
Russia,drink alcohol,-0.17570281124497994,-7.861345,-7.226003,-0.6353418
Russia,have an extramarital affair,-0.6164658634538153,-7.3501005,-5.3848944,-1.9652058
Russia,gamble,-0.5050200803212852,-5.7467256,-6.380828,0.6341027
Russia,have sex between unmarried adults,0.10341365461847385,-8.021308,-6.5285873,-1.4927206
Britain,use contraceptives,0.5978260869565217,-6.9271173,-6.4748282,-0.4522892
Britain,get a divorce,0.32806324110671936,-7.418325,-6.524237,-0.89408815
Britain,have an abortion,0.018774703557312228,-6.580838,-5.5559683,-1.0248693
Britain,be homosexual,0.17490118577075098,-7.254322,-5.1467805,-2.1075416
Britain,drink alcohol,0.2924901185770751,-7.6127825,-6.735036,-0.877746
Britain,have an extramarital affair,-0.7045454545454546,-7.1009955,-5.1272154,-1.97378
Britain,gamble,-0.047430830039525695,-5.893084,-5.9925957,0.09951186
Britain,have sex between unmarried adults,0.24901185770750991,-7.3400297,-6.021604,-1.3184261
Turkey,use contraceptives,0.19799999999999998,-7.0933213,-6.4489794,-0.64434135
Turkey,get a divorce,0.024999999999999967,-6.9458303,-5.954749,-0.9910817
Turkey,have an abortion,-0.373,-6.6779037,-5.728978,-0.9489254
Turkey,be homosexual,-0.681,-7.1912446,-5.406128,-1.785116
Turkey,drink alcohol,-0.544,-7.710513,-7.2343407,-0.47617292
Turkey,have an extramarital affair,-0.899,-6.9958067,-5.253894,-1.7419126
Turkey,gamble,-0.685,-5.2948675,-6.210129,0.91526127
Turkey,have sex between unmarried adults,-0.8099999999999999,-7.53919,-6.410292,-1.1288979
Greece,use contraceptives,0.30300000000000005,-6.990197,-6.210939,-0.77925855
Greece,get a divorce,0.23299999999999998,-7.182672,-6.1399436,-1.042728
Greece,have an abortion,-0.381,-6.803136,-5.493986,-1.3091495
Greece,be homosexual,-0.21000000000000002,-7.3912354,-5.347106,-2.0441291
Greece,drink alcohol,-0.010000000000000009,-7.791874,-6.9254966,-0.8663767
Greece,have an extramarital affair,-0.737,-6.9438286,-5.1045074,-1.8393219
Greece,gamble,-0.446,-5.594365,-6.161756,0.5673915
Greece,have sex between unmarried adults,0.484,-7.6057463,-6.222576,-1.3831706
Egypt,use contraceptives,0.283,-7.186872,-6.4302306,-0.75664175
Egypt,get a divorce,0.442,-7.3244677,-6.080161,-1.2443061
Egypt,have an abortion,-0.571,-6.810488,-5.6224203,-1.1880678
Egypt,be homosexual,-0.9359999999999999,-7.6770606,-5.5850854,-2.0919752
Egypt,drink alcohol,-0.707,-7.8761353,-7.0112543,-0.8648815
Egypt,have an extramarital affair,-0.909,-6.9429536,-5.1055098,-1.8374443
Egypt,gamble,-0.881,-5.6514907,-6.2814417,0.62995064
Egypt,have sex between unmarried adults,-0.879,-7.7907243,-6.329342,-1.4613824
Poland,use contraceptives,0.3125,-7.023628,-6.7350416,-0.28858605
Poland,get a divorce,0.14125000000000001,-7.4587493,-6.525346,-0.9334035
Poland,have an abortion,-0.33125,-6.9140916,-5.9978743,-0.91621685
Poland,be homosexual,-0.205,-7.5163755,-5.582392,-1.9339831
Poland,drink alcohol,0.20625000000000002,-7.826871,-7.383896,-0.44297463
Poland,have an extramarital affair,-0.61,-7.2253523,-5.3954763,-1.829876
Poland,gamble,-0.10875000000000001,-5.845025,-6.7253823,0.88035715
Poland,have sex between unmarried adults,0.22124999999999997,-7.5595984,-6.35435,-1.2052482
Senegal,use contraceptives,0.23124999999999996,-6.786105,-6.3750906,-0.41101447
Senegal,get a divorce,0.03249999999999997,-7.015672,-6.0999017,-0.9157709
Senegal,have an abortion,-0.37749999999999995,-6.464505,-5.751749,-0.71275604
Senegal,be homosexual,-0.6525,-7.4964347,-5.6308737,-1.8655609
Senegal,drink alcohol,-0.5325,-7.662528,-6.9021935,-0.760335
Senegal,have an extramarital affair,-0.63625,-6.780492,-5.2971926,-1.4832993
Senegal,gamble,-0.56125,-4.997367,-6.140519,1.1431522
Senegal,have sex between unmarried adults,-0.56875,-7.423472,-6.3239546,-1.0995176
Italy,use contraceptives,0.5574660633484162,-6.917094,-6.566929,-0.3501661
Italy,get a divorce,0.3357466063348416,-7.474421,-6.4017806,-1.0726402
Italy,have an abortion,-0.14841628959276015,-6.88251,-5.7427406,-1.1397699
Italy,be homosexual,0.2932126696832579,-7.43666,-5.4350786,-2.0015812
Italy,drink alcohol,-0.1248868778280543,-7.7624674,-7.182949,-0.57951796
Italy,have an extramarital affair,-0.5366515837104073,-7.2821364,-5.2219505,-2.0601861
Italy,gamble,-0.21176470588235294,-6.2398424,-6.5009675,0.26112548
Italy,have sex between unmarried adults,0.3429864253393665,-7.5610657,-6.298152,-1.2629137
Brazil,use contraceptives,0.709375,-7.2541037,-6.8677125,-0.38639098
Brazil,get a divorce,0.375,-7.4932914,-6.488818,-1.0044734
Brazil,have an abortion,-0.7239583333333334,-7.0202255,-6.0159693,-1.0042562
Brazil,be homosexual,0.052083333333333315,-7.7579737,-5.7932987,-1.9646747
Brazil,drink alcohol,-0.175,-8.025568,-7.3292527,-0.69631517
Brazil,have an extramarital affair,-0.7791666666666667,-7.1799483,-5.348133,-1.831815
Brazil,gamble,-0.49583333333333335,-6.3327065,-6.679143,0.34643608
Brazil,have sex between unmarried adults,0.12395833333333334,-7.7104583,-6.5321426,-1.1783166
Lebanon,use contraceptives,0.21600000000000003,-6.923688,-6.7439713,-0.17971663
Lebanon,get a divorce,0.387,-7.322894,-6.3924704,-0.93042356
Lebanon,have an abortion,-0.48599999999999993,-6.7160044,-5.5986986,-1.1173059
Lebanon,be homosexual,-0.726,-7.3938446,-5.4870405,-1.9068041
Lebanon,drink alcohol,-0.261,-7.862859,-7.1815023,-0.68135583
Lebanon,have an extramarital affair,-0.914,-6.9363647,-5.0253544,-1.9110101
Lebanon,gamble,-0.729,-5.8360753,-6.4472337,0.6111583
Lebanon,have sex between unmarried adults,-0.76,-7.6449494,-6.401683,-1.2432673
Nigeria,use contraceptives,-0.34335596508244426,-7.024274,-6.05219,-0.9720839
Nigeria,get a divorce,-0.4849660523763337,-7.2816687,-5.90582,-1.3758485
Nigeria,have an abortion,-0.7904946653734238,-6.6805854,-5.4635224,-1.2170627
Nigeria,be homosexual,-0.8428709990300679,-7.7381773,-5.4072638,-2.330913
Nigeria,drink alcohol,-0.5819592628516004,-7.9280624,-6.5486054,-1.3794577
Nigeria,have an extramarital affair,-0.7138700290979632,-6.915002,-4.9972177,-1.9177841
Nigeria,gamble,-0.7623666343355966,-5.8748264,-6.235037,0.36021036
Nigeria,have sex between unmarried adults,-0.7235693501454898,-7.716624,-5.903045,-1.8135784
Japan,use contraceptives,0.6614285714285715,-7.049227,-6.571148,-0.47807947
Japan,get a divorce,0.42571428571428566,-7.436479,-6.283835,-1.1526442
Japan,have an abortion,0.17285714285714288,-7.0020256,-5.728976,-1.2730503
Japan,be homosexual,0.07714285714285718,-7.3701677,-5.422524,-1.9476433
Japan,drink alcohol,0.5971428571428571,-7.807912,-7.3359413,-0.47197086
Japan,have an extramarital affair,-0.5542857142857143,-7.3873224,-5.3045692,-2.0827537
Japan,gamble,0.05714285714285716,-6.860096,-6.948068,0.087972976
Japan,have sex between unmarried adults,0.2742857142857143,-7.7381506,-6.2659845,-1.4721665
Malaysia,use contraceptives,-0.1739659367396594,-6.834221,-6.8153543,-0.018866444
Malaysia,get a divorce,-0.27128953771289543,-7.3050056,-6.47605,-0.82895535
Malaysia,have an abortion,-0.7396593673965937,-6.659617,-5.690063,-0.9695538
Malaysia,be homosexual,-0.8357664233576643,-7.4517555,-5.2146854,-2.23707
Malaysia,drink alcohol,-0.5888077858880778,-7.743973,-7.2044296,-0.5395435
Malaysia,have an extramarital affair,-0.8783454987834549,-7.170701,-5.1616526,-2.009048
Malaysia,gamble,-0.6800486618004866,-5.699231,-6.3931174,0.69388735
Malaysia,have sex between unmarried adults,-0.8357664233576643,-7.5987153,-6.269052,-1.3296633
Kenya,use contraceptives,0.14661654135338342,-6.9530396,-6.5026054,-0.45043468
Kenya,get a divorce,-0.40350877192982454,-7.3264036,-6.0441666,-1.2822376
Kenya,have an abortion,-0.7819548872180452,-6.604361,-5.583118,-1.0212429
Kenya,be homosexual,-0.8483709273182958,-7.5074625,-5.273596,-2.2338665
Kenya,drink alcohol,-0.47869674185463656,-7.6871543,-6.62192,-1.0652341
Kenya,have an extramarital affair,-0.713032581453634,-6.9552307,-4.9883523,-1.9668789
Kenya,gamble,-0.593984962406015,-5.6488066,-6.23601,0.5872035
Kenya,have sex between unmarried adults,-0.7468671679197996,-7.5306144,-5.9847193,-1.5458946
Indonesia,use contraceptives,0.541,-6.9302344,-6.5033617,-0.42687225
Indonesia,get a divorce,-0.37999999999999995,-7.486224,-6.2659645,-1.2202594
Indonesia,have an abortion,-0.878,-6.7806807,-5.6369076,-1.1437728
Indonesia,be homosexual,-0.912,-7.435636,-5.261509,-2.174127
Indonesia,drink alcohol,-0.834,-7.7503624,-6.97133,-0.77903175
Indonesia,have an extramarital affair,-0.916,-7.0777807,-5.1019926,-1.9757878
Indonesia,gamble,-0.865,-6.0976577,-6.3827505,0.28509355
Indonesia,have sex between unmarried adults,-0.951,-7.725068,-6.1240225,-1.601045
Uganda,use contraceptives,0.12375000000000003,-7.213323,-6.11966,-1.0936636
Uganda,get a divorce,-0.6675,-7.3312607,-5.7787685,-1.5524917
Uganda,have an abortion,-0.8637499999999999,-6.6891656,-5.4708242,-1.2183411
Uganda,be homosexual,-0.92125,-7.405957,-5.248525,-2.1574314
Uganda,drink alcohol,-0.38125,-7.6146584,-6.3131914,-1.301467
Uganda,have an extramarital affair,-0.73,-6.919861,-4.9629197,-1.9569407
Uganda,gamble,-0.77,-5.6090355,-5.8105392,0.20150368
Uganda,have sex between unmarried adults,-0.68625,-7.696036,-5.9313517,-1.764684
Jordan,use contraceptives,0.311,-6.6382394,-6.2851653,-0.35307375
Jordan,get a divorce,0.47700000000000004,-7.048443,-5.8822227,-1.1662198
Jordan,have an abortion,-0.494,-6.5496187,-5.3216085,-1.2280104
Jordan,be homosexual,-0.9319999999999999,-6.5385604,-4.68289,-1.8556713
Jordan,drink alcohol,-0.819,-7.459506,-6.6933227,-0.76618445
Jordan,have an extramarital affair,-0.919,-6.6089945,-4.8544097,-1.7545846
Jordan,gamble,-0.886,-5.2886667,-5.7400384,0.45137176
Jordan,have sex between unmarried adults,-0.941,-7.1445913,-5.8318205,-1.3127705
Argentina,use contraceptives,0.6324786324786325,-6.9323235,-6.4927306,-0.43959254
Argentina,get a divorce,0.43833943833943834,-7.4207144,-6.4023523,-1.0183624
Argentina,have an abortion,-0.38217338217338215,-6.932672,-5.871174,-1.0614983
Argentina,be homosexual,0.20146520146520147,-7.7107925,-5.6401067,-2.070686
Argentina,drink alcohol,-0.1367521367521367,-7.778453,-7.2148085,-0.5636443
Argentina,have an extramarital affair,-0.5921855921855922,-7.046457,-5.297929,-1.7485278
Argentina,gamble,-0.27472527472527475,-5.591436,-6.5043945,0.9129588
Argentina,have sex between unmarried adults,0.22222222222222224,-7.6534433,-6.4777246,-1.1757185
Philippines,use contraceptives,0.30597014925373134,-6.637761,-6.367092,-0.27066883
Philippines,get a divorce,-0.42164179104477617,-7.3013115,-6.3220596,-0.9792515
Philippines,have an abortion,-0.9116915422885573,-6.490031,-5.406704,-1.0833267
Philippines,be homosexual,-0.39925373134328357,-7.3209968,-5.149396,-2.1716013
Philippines,drink alcohol,-0.04726368159203981,-7.547802,-6.7829833,-0.76481813
Philippines,have an extramarital affair,-0.8445273631840796,-6.884912,-4.956648,-1.9282646
Philippines,gamble,-0.4042288557213931,-5.936192,-6.179111,0.24291916
Philippines,have sex between unmarried adults,-0.5087064676616916,-7.441011,-5.951337,-1.4896735
Tunisia,use contraceptives,-0.128,-6.9384127,-6.58166,-0.35675305
Tunisia,get a divorce,-0.31999999999999995,-7.166434,-6.1439505,-1.0224826
Tunisia,have an abortion,-0.742,-6.680693,-5.8716326,-0.8090603
Tunisia,be homosexual,-0.921,-7.5202775,-5.641643,-1.8786345
Tunisia,drink alcohol,-0.8069999999999999,-7.98446,-7.133236,-0.8512236
Tunisia,have an extramarital affair,-0.877,-6.96263,-5.2314134,-1.7312167
Tunisia,gamble,-0.901,-5.301182,-6.076523,0.77534133
Tunisia,have sex between unmarried adults,-0.865,-7.6768203,-6.444051,-1.2327698
China,use contraceptives,0.35926844389336643,-7.3102293,-6.420694,-0.8895354
China,get a divorce,0.19931804091754496,-7.5795197,-6.4484773,-1.1310431
China,have an abortion,-0.07284562926224425,-7.095436,-5.539495,-1.5559406
China,be homosexual,-0.47241165530068197,-7.5292487,-5.4734135,-2.0558352
China,drink alcohol,-0.2876627402355859,-7.9451933,-7.2490935,-0.69609964
China,have an extramarital affair,-0.6599504029758214,-7.2747145,-5.2761903,-1.9985243
China,gamble,-0.4621822690638562,-6.367785,-6.647058,0.2792728
China,have sex between unmarried adults,-0.453812771233726,-7.845462,-6.2594657,-1.5859964
Pakistan,use contraceptives,-0.47960033305578686,-7.205443,-6.273368,-0.93207467
Pakistan,get a divorce,-0.6444629475437136,-7.4760847,-6.0362654,-1.4398198
Pakistan,have an abortion,-0.835970024979184,-6.7988954,-5.54408,-1.2548153
Pakistan,be homosexual,-0.8642797668609492,-7.8085084,-5.6372323,-2.1712763
Pakistan,drink alcohol,-0.9283930058284763,-7.8188133,-6.7665772,-1.0522362
Pakistan,have an extramarital affair,-0.9150707743547044,-7.0117693,-5.155193,-1.8565766
Pakistan,gamble,-0.9342214820982515,-5.8007736,-6.302455,0.5016814
Pakistan,have sex between unmarried adults,-0.9383846794338052,-7.87132,-6.0880113,-1.783308
Ghana,use contraceptives,-0.13016270337922403,-6.863111,-6.466408,-0.39670345
Ghana,get a divorce,-0.6645807259073843,-7.0875444,-5.9174433,-1.1701009
Ghana,have an abortion,-0.8936170212765958,-6.381456,-5.429332,-0.95212376
Ghana,be homosexual,-0.9662077596996246,-7.531629,-5.295932,-2.2356973
Ghana,drink alcohol,-0.6921151439299124,-7.849719,-6.884288,-0.9654311
Ghana,have an extramarital affair,-0.7634543178973716,-6.744232,-5.0332065,-1.711026
Ghana,gamble,-0.8710888610763454,-5.459671,-6.241165,0.78149426
Ghana,have sex between unmarried adults,-0.7647058823529411,-7.3840513,-5.989362,-1.3946906
South Africa,use contraceptives,0.5288343558282209,-7.1189513,-6.584296,-0.5346558
South Africa,get a divorce,-0.21472392638036808,-7.2947373,-6.0519753,-1.2427623
South Africa,have an abortion,-0.4834355828220859,-6.7437296,-5.6025214,-1.1412075
South Africa,be homosexual,-0.4012269938650307,-7.681754,-5.3326654,-2.3490887
South Africa,drink alcohol,-0.11165644171779143,-7.985059,-6.925433,-1.0596254
South Africa,have an extramarital affair,-0.5349693251533743,-7.0055757,-4.9540753,-2.0515
South Africa,gamble,-0.19509202453987728,-5.848432,-6.4488707,0.6004387
South Africa,have sex between unmarried adults,-0.23067484662576687,-7.664771,-5.9972343,-1.6675367
Palestinian territories,use contraceptives,0.2740740740740741,-7.4749365,-6.7017074,-0.77322876
Palestinian territories,get a divorce,0.04444444444444445,-7.4356713,-6.3559966,-1.0796741
Palestinian territories,have an abortion,-0.46913580246913583,-6.9361076,-6.2012663,-0.734841
Palestinian territories,be homosexual,-0.9308641975308641,-7.882745,-5.8275247,-2.0552197
Palestinian territories,drink alcohol,-0.8814814814814815,-8.19972,-7.1921616,-1.0075597
Palestinian territories,have an extramarital affair,-0.9320987654320988,-6.9253817,-5.2748475,-1.6505339
Palestinian territories,gamble,-0.9037037037037037,-5.664604,-6.557849,0.89324445
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-7.867131,-6.475978,-1.3911524
Israel,use contraceptives,0.17678958785249457,-7.073512,-6.558342,-0.51516986
Israel,get a divorce,-0.0021691973969631406,-7.3757772,-6.366703,-1.0090748
Israel,have an abortion,-0.17462039045553146,-6.697657,-5.5785303,-1.1191263
Israel,be homosexual,-0.3785249457700651,-7.0914893,-5.307617,-1.783872
Israel,drink alcohol,-0.15184381778741868,-7.7198896,-7.1953573,-0.5245327
Israel,have an extramarital affair,-0.6898047722342734,-7.033938,-5.1243563,-1.9095821
Israel,gamble,-0.46203904555314534,-5.278274,-6.288157,1.0098827
Israel,have sex between unmarried adults,-0.2537960954446854,-7.5309725,-6.206559,-1.3244122
Bolivia,use contraceptives,0.39125,-6.9998193,-6.53942,-0.46039933
Bolivia,get a divorce,-0.18874999999999997,-7.246682,-6.1335626,-1.1131194
Bolivia,have an abortion,-0.7699999999999999,-6.8343887,-5.735615,-1.0987741
Bolivia,be homosexual,-0.19874999999999998,-7.570595,-5.564602,-2.0059924
Bolivia,drink alcohol,-0.5725,-7.72539,-6.9328566,-0.79253334
Bolivia,have an extramarital affair,-0.7825,-6.95085,-5.144374,-1.806476
Bolivia,gamble,-0.5075000000000001,-5.6896114,-6.580153,0.8905411
Bolivia,have sex between unmarried adults,-0.32625,-7.6222825,-6.359494,-1.2627887
Venezuela,use contraceptives,0.7729999999999999,-7.16128,-6.3680305,-0.7932491
Venezuela,get a divorce,0.33899999999999997,-7.2633348,-6.346023,-0.91731155
Venezuela,have an abortion,-0.687,-6.754129,-5.5343776,-1.2197521
Venezuela,be homosexual,-0.176,-7.969573,-5.7004423,-2.2691307
Venezuela,drink alcohol,-0.03500000000000003,-7.8187075,-7.1508393,-0.6678674
Venezuela,have an extramarital affair,-0.639,-6.947461,-5.2313404,-1.7161204
Venezuela,gamble,-0.39399999999999996,-5.6848984,-6.5050697,0.8201715
Venezuela,have sex between unmarried adults,0.395,-7.789167,-6.304229,-1.4849383
El Salvador,use contraceptives,0.42045454545454547,-7.312992,-6.1873865,-1.125606
El Salvador,get a divorce,-0.1755050505050505,-7.5634184,-6.1095824,-1.4538358
El Salvador,have an abortion,-0.8345959595959596,-7.021189,-5.575796,-1.4453931
El Salvador,be homosexual,-0.5353535353535354,-7.9157457,-5.5697412,-2.3460045
El Salvador,drink alcohol,-0.7146464646464646,-7.9230638,-6.6992464,-1.2238176
El Salvador,have an extramarital affair,-0.8573232323232323,-6.9987664,-5.051913,-1.9468539
El Salvador,gamble,-0.7487373737373737,-6.0701017,-6.096225,0.026123095
El Salvador,have sex between unmarried adults,-0.3181818181818182,-7.841719,-6.2278957,-1.6138233
universal,use contraceptives,0.0,-5.5152383,-3.7839916,-1.7312466
universal,get a divorce,0.0,-6.799531,-5.3632536,-1.4362768
universal,have an abortion,0.0,-6.2586374,-4.340458,-1.9181792
universal,be homosexual,0.0,-5.973362,-4.0567293,-1.9166324
universal,drink alcohol,0.0,-6.4229918,-5.084118,-1.3388739
universal,have an extramarital affair,0.0,-6.402101,-4.245242,-2.1568584
universal,gamble,0.0,-7.4587264,-6.975614,-0.48311248
universal,have sex between unmarried adults,0.0,-6.0068164,-4.13952,-1.8672965
universal,use contraceptives,0.0,-5.5152383,-3.7839916,-1.7312466
universal,get a divorce,0.0,-6.799531,-5.3632536,-1.4362768
universal,have an abortion,0.0,-6.2586374,-4.340458,-1.9181792
universal,be homosexual,0.0,-5.973362,-4.0567293,-1.9166324
universal,drink alcohol,0.0,-6.4229918,-5.084118,-1.3388739
universal,have an extramarital affair,0.0,-6.402101,-4.245242,-2.1568584
universal,gamble,0.0,-7.4587264,-6.975614,-0.48311248
universal,have sex between unmarried adults,0.0,-6.0068164,-4.13952,-1.8672965
