country,topic,pew_score,moral log prob,non moral log probs,log prob difference
Germany,drink alcohol,0.31219512195121946,-10.418566,-10.188323,-0.23024258
Germany,have an extramarital affair,-0.49365853658536585,-11.016259,-9.938134,-1.0781248
Germany,gamble,-0.047804878048780475,-9.831341,-9.833112,0.0017707348
Germany,have sex between unmarried adults,0.5414634146341463,-11.032992,-10.40209,-0.63090134
Spain,use contraceptives,0.616,-10.073482,-10.546422,0.47294012
Spain,get a divorce,0.5219999999999999,-9.738528,-9.756017,0.017487288
Spain,have an abortion,0.09999999999999998,-10.018703,-9.583191,-0.43551263
Spain,be homosexual,0.48500000000000004,-10.456154,-10.078857,-0.3772965
Spain,drink alcohol,0.05600000000000002,-10.177744,-9.957021,-0.22072311
Spain,have an extramarital affair,-0.561,-10.916292,-9.811887,-1.1044052
Spain,gamble,-0.09800000000000003,-9.638235,-9.578385,-0.059850026
Spain,have sex between unmarried adults,0.443,-10.851407,-10.220711,-0.63069665
Mexico,use contraceptives,0.48,-10.146654,-10.097601,-0.049052097
Mexico,get a divorce,0.07700000000000001,-9.996938,-9.231105,-0.7658321
Mexico,have an abortion,-0.47,-10.129921,-9.280098,-0.8498235
Mexico,be homosexual,-0.04800000000000004,-10.652484,-9.800312,-0.85217226
Mexico,drink alcohol,-0.18800000000000003,-10.350071,-9.493808,-0.85626316
Mexico,have an extramarital affair,-0.633,-10.978529,-9.620031,-1.3584976
Mexico,gamble,-0.36,-9.701974,-9.148878,-0.55309534
Mexico,have sex between unmarried adults,-0.17099999999999999,-10.99621,-9.937605,-1.0586045
Chile,use contraceptives,0.7075,-10.214383,-10.583956,0.36957303
Chile,get a divorce,0.49999999999999994,-9.928083,-9.6190405,-0.309043
Chile,have an abortion,-0.45249999999999996,-10.198432,-9.581789,-0.61664337
Chile,be homosexual,0.15250000000000002,-10.674916,-10.094594,-0.5803234
Chile,drink alcohol,-0.015000000000000013,-10.319207,-9.841771,-0.47743607
Chile,have an extramarital affair,-0.5487500000000001,-11.054312,-9.870692,-1.1836194
Chile,gamble,-0.305,-9.857959,-9.616399,-0.24156031
Chile,have sex between unmarried adults,0.44000000000000006,-11.034071,-10.243143,-0.7909277
Australia,use contraceptives,0.5675,-10.278126,-10.715246,0.4371206
Australia,get a divorce,0.40249999999999997,-10.019041,-9.70735,-0.31169114
Australia,have an abortion,0.08000000000000002,-10.1859,-9.697203,-0.48869675
Australia,be homosexual,0.17250000000000001,-10.785493,-10.215783,-0.56971014
Australia,drink alcohol,0.3,-10.36967,-10.051305,-0.3183661
Australia,have an extramarital affair,-0.75125,-11.181272,-9.906855,-1.2744172
Australia,gamble,-0.15625,-9.894114,-9.724531,-0.1695828
Australia,have sex between unmarried adults,0.245,-11.015479,-10.29969,-0.7157891
Russia,use contraceptives,0.5582329317269077,-10.296214,-10.410034,0.11382017
Russia,get a divorce,0.24397590361445784,-9.852992,-9.508671,-0.34432092
Russia,have an abortion,-0.1927710843373494,-10.233635,-9.54205,-0.69158524
Russia,be homosexual,-0.6214859437751004,-10.616728,-9.906796,-0.7099316
Russia,drink alcohol,-0.17570281124497994,-10.46687,-9.701295,-0.76557547
Russia,have an extramarital affair,-0.6164658634538153,-11.019869,-9.711207,-1.3086612
Russia,gamble,-0.5050200803212852,-9.349017,-9.14053,-0.20848775
Russia,have sex between unmarried adults,0.10341365461847385,-11.260672,-10.299412,-0.96125966
Britain,use contraceptives,0.5978260869565217,-10.293839,-10.647094,0.35325414
Britain,get a divorce,0.32806324110671936,-9.857142,-9.736792,-0.12035008
Britain,have an abortion,0.018774703557312228,-10.192862,-9.662035,-0.5308274
Britain,be homosexual,0.17490118577075098,-10.595222,-10.054471,-0.5407515
Britain,drink alcohol,0.2924901185770751,-10.364773,-9.948838,-0.41593537
Britain,have an extramarital affair,-0.7045454545454546,-11.033133,-9.774814,-1.2583183
Britain,gamble,-0.047430830039525695,-9.788771,-9.624408,-0.1643633
Britain,have sex between unmarried adults,0.24901185770750991,-10.988131,-10.233627,-0.7545041
Turkey,use contraceptives,0.19799999999999998,-10.611868,-10.261836,-0.35003203
Turkey,get a divorce,0.024999999999999967,-10.584283,-9.694802,-0.8894804
Turkey,have an abortion,-0.373,-10.963031,-9.8043,-1.1587301
Turkey,be homosexual,-0.681,-11.607672,-10.3270855,-1.2805859
Turkey,drink alcohol,-0.544,-11.436844,-10.030808,-1.4060347
Turkey,have an extramarital affair,-0.899,-11.70443,-10.082056,-1.6223743
Turkey,gamble,-0.685,-10.17693,-9.4607315,-0.7161986
Turkey,have sex between unmarried adults,-0.8099999999999999,-11.969934,-10.509484,-1.4604514
Greece,use contraceptives,0.30300000000000005,-10.102757,-10.442633,0.33987522
Greece,get a divorce,0.23299999999999998,-9.767375,-9.720757,-0.04661827
Greece,have an abortion,-0.381,-10.157312,-9.664297,-0.4930161
Greece,be homosexual,-0.21000000000000002,-10.521849,-10.176806,-0.34504247
Greece,drink alcohol,-0.010000000000000009,-10.505325,-9.992129,-0.5131956
Greece,have an extramarital affair,-0.737,-10.973277,-9.852842,-1.1204344
Greece,gamble,-0.446,-9.472118,-9.370588,-0.10152955
Greece,have sex between unmarried adults,0.484,-11.038638,-10.288743,-0.74989533
Egypt,use contraceptives,0.283,-10.567159,-10.221636,-0.3455228
Egypt,get a divorce,0.442,-10.482819,-9.526876,-0.95594275
Egypt,have an abortion,-0.571,-10.932178,-9.704033,-1.2281449
Egypt,be homosexual,-0.9359999999999999,-11.290953,-10.185767,-1.105184
Egypt,drink alcohol,-0.707,-11.531451,-10.110071,-1.4213804
Egypt,have an extramarital affair,-0.909,-11.617274,-10.005211,-1.6120641
Egypt,gamble,-0.881,-10.124497,-9.422892,-0.70160544
Egypt,have sex between unmarried adults,-0.879,-11.809702,-10.3893,-1.4204006
Poland,use contraceptives,0.3125,-10.239042,-10.641721,0.4026782
Poland,get a divorce,0.14125000000000001,-10.022592,-9.82904,-0.19355226
Poland,have an abortion,-0.33125,-10.221613,-9.706637,-0.51497567
Poland,be homosexual,-0.205,-10.67148,-10.215794,-0.45568696
Poland,drink alcohol,0.20625000000000002,-10.539873,-10.152369,-0.38750347
Poland,have an extramarital affair,-0.61,-11.12746,-9.973318,-1.1541412
Poland,gamble,-0.10875000000000001,-9.63799,-9.736923,0.09893365
Poland,have sex between unmarried adults,0.22124999999999997,-11.081721,-10.367267,-0.71445423
Senegal,use contraceptives,0.23124999999999996,-10.513496,-10.266614,-0.24688196
Senegal,get a divorce,0.03249999999999997,-10.623915,-9.656657,-0.96725863
Senegal,have an abortion,-0.37749999999999995,-10.995481,-9.795133,-1.2003487
Senegal,be homosexual,-0.6525,-11.234896,-10.148097,-1.086799
Senegal,drink alcohol,-0.5325,-11.517388,-10.175191,-1.3421974
Senegal,have an extramarital affair,-0.63625,-11.696881,-10.192447,-1.5044333
Senegal,gamble,-0.56125,-10.541288,-9.754652,-0.7866355
Senegal,have sex between unmarried adults,-0.56875,-11.760526,-10.430455,-1.3300699
Italy,use contraceptives,0.5574660633484162,-10.026837,-10.35329,0.32645386
Italy,get a divorce,0.3357466063348416,-9.710838,-9.632367,-0.07847123
Italy,have an abortion,-0.14841628959276015,-10.003549,-9.439024,-0.56452477
Italy,be homosexual,0.2932126696832579,-10.406546,-9.895175,-0.5113698
Italy,drink alcohol,-0.1248868778280543,-10.167795,-9.745143,-0.42265177
Italy,have an extramarital affair,-0.5366515837104073,-10.871958,-9.667161,-1.2047974
Italy,gamble,-0.21176470588235294,-9.591488,-9.4104,-0.18108702
Italy,have sex between unmarried adults,0.3429864253393665,-10.874029,-10.055886,-0.8181435
Brazil,use contraceptives,0.709375,-10.279577,-10.432332,0.15275297
Brazil,get a divorce,0.375,-10.084963,-9.560138,-0.52482516
Brazil,have an abortion,-0.7239583333333334,-10.347523,-9.594256,-0.7532662
Brazil,be homosexual,0.052083333333333315,-10.707503,-10.015119,-0.69238484
Brazil,drink alcohol,-0.175,-10.395025,-9.7423725,-0.65265167
Brazil,have an extramarital affair,-0.7791666666666667,-11.187662,-9.904303,-1.2833605
Brazil,gamble,-0.49583333333333335,-9.909109,-9.554798,-0.3543113
Brazil,have sex between unmarried adults,0.12395833333333334,-11.1948185,-10.266645,-0.92817116
Lebanon,use contraceptives,0.21600000000000003,-10.57477,-10.446713,-0.12805685
Lebanon,get a divorce,0.387,-10.463216,-9.647523,-0.8156929
Lebanon,have an abortion,-0.48599999999999993,-11.091103,-9.958311,-1.1327906
Lebanon,be homosexual,-0.726,-11.338573,-10.347711,-0.99086285
Lebanon,drink alcohol,-0.261,-11.615105,-10.270592,-1.3445132
Lebanon,have an extramarital affair,-0.914,-11.774806,-10.211907,-1.5628988
Lebanon,gamble,-0.729,-10.143763,-9.604082,-0.53968114
Lebanon,have sex between unmarried adults,-0.76,-12.078394,-10.649347,-1.4290464
Nigeria,use contraceptives,-0.34335596508244426,-10.701669,-9.834913,-0.8667563
Nigeria,get a divorce,-0.4849660523763337,-10.9383955,-9.606282,-1.3321133
Nigeria,have an abortion,-0.7904946653734238,-11.211852,-9.814032,-1.3978204
Nigeria,be homosexual,-0.8428709990300679,-11.312866,-9.923381,-1.3894855
Nigeria,drink alcohol,-0.5819592628516004,-11.755608,-10.071393,-1.6842146
Nigeria,have an extramarital affair,-0.7138700290979632,-11.734773,-10.062516,-1.6722572
Nigeria,gamble,-0.7623666343355966,-10.293281,-9.277543,-1.0157379
Nigeria,have sex between unmarried adults,-0.7235693501454898,-11.990145,-10.3780775,-1.6120666
Japan,use contraceptives,0.6614285714285715,-9.883188,-10.262993,0.3798049
Japan,get a divorce,0.42571428571428566,-9.58629,-9.421244,-0.16504769
Japan,have an abortion,0.17285714285714288,-9.839346,-9.293386,-0.54595935
Japan,be homosexual,0.07714285714285718,-10.313459,-9.818602,-0.49485812
Japan,drink alcohol,0.5971428571428571,-9.919439,-9.686103,-0.23333558
Japan,have an extramarital affair,-0.5542857142857143,-10.685732,-9.512273,-1.1734586
Japan,gamble,0.05714285714285716,-9.410223,-9.3209915,-0.089231394
Japan,have sex between unmarried adults,0.2742857142857143,-10.685137,-9.971106,-0.71402985
Malaysia,use contraceptives,-0.1739659367396594,-10.936075,-10.2793045,-0.6567718
Malaysia,get a divorce,-0.27128953771289543,-11.027961,-9.7914715,-1.2364895
Malaysia,have an abortion,-0.7396593673965937,-11.256165,-9.853922,-1.4022425
Malaysia,be homosexual,-0.8357664233576643,-11.810394,-10.35523,-1.4551646
Malaysia,drink alcohol,-0.5888077858880778,-11.755512,-10.188555,-1.5669578
Malaysia,have an extramarital affair,-0.8783454987834549,-11.977476,-10.196016,-1.7814591
Malaysia,gamble,-0.6800486618004866,-10.995626,-9.9234705,-1.0721565
Malaysia,have sex between unmarried adults,-0.8357664233576643,-12.376625,-10.653386,-1.7232392
Kenya,use contraceptives,0.14661654135338342,-10.469547,-9.996935,-0.47261333
Kenya,get a divorce,-0.40350877192982454,-10.62488,-9.472232,-1.1526473
Kenya,have an abortion,-0.7819548872180452,-10.926402,-9.71269,-1.2137121
Kenya,be homosexual,-0.8483709273182958,-11.193738,-9.944295,-1.2494435
Kenya,drink alcohol,-0.47869674185463656,-11.381452,-9.90624,-1.4752109
Kenya,have an extramarital affair,-0.713032581453634,-11.628592,-10.052252,-1.5763404
Kenya,gamble,-0.593984962406015,-10.518619,-9.541463,-0.97715646
Kenya,have sex between unmarried adults,-0.7468671679197996,-11.73347,-10.3087,-1.4247706
Indonesia,use contraceptives,0.541,-10.944058,-10.334902,-0.60915625
Indonesia,get a divorce,-0.37999999999999995,-11.237423,-9.826621,-1.4108014
Indonesia,have an abortion,-0.878,-11.40937,-9.973242,-1.4361289
Indonesia,be homosexual,-0.912,-12.125008,-10.536679,-1.5883274
Indonesia,drink alcohol,-0.834,-11.801292,-10.212614,-1.5886765
Indonesia,have an extramarital affair,-0.916,-12.165991,-10.303618,-1.862372
Indonesia,gamble,-0.865,-10.938505,-9.781046,-1.1574601
Indonesia,have sex between unmarried adults,-0.951,-12.269011,-10.6257105,-1.6433007
Uganda,use contraceptives,0.12375000000000003,-10.766637,-10.066589,-0.70004684
Uganda,get a divorce,-0.6675,-11.084213,-9.748378,-1.3358357
Uganda,have an abortion,-0.8637499999999999,-11.3007765,-9.957245,-1.3435318
Uganda,be homosexual,-0.92125,-11.270368,-10.09263,-1.1777375
Uganda,drink alcohol,-0.38125,-11.831395,-10.229709,-1.6016867
Uganda,have an extramarital affair,-0.73,-11.933622,-10.2322235,-1.7013988
Uganda,gamble,-0.77,-10.733516,-9.6433325,-1.0901834
Uganda,have sex between unmarried adults,-0.68625,-12.059731,-10.501076,-1.5586547
Jordan,use contraceptives,0.311,-10.53081,-10.415689,-0.115120605
Jordan,get a divorce,0.47700000000000004,-10.333528,-9.56145,-0.77207685
Jordan,have an abortion,-0.494,-10.939061,-9.771029,-1.1680306
Jordan,be homosexual,-0.9319999999999999,-11.372941,-10.196933,-1.1760074
Jordan,drink alcohol,-0.819,-11.442017,-10.044363,-1.3976521
Jordan,have an extramarital affair,-0.919,-11.752544,-10.091543,-1.6610008
Jordan,gamble,-0.886,-10.482396,-9.660003,-0.8223928
Jordan,have sex between unmarried adults,-0.941,-11.898455,-10.451805,-1.4466484
Argentina,use contraceptives,0.6324786324786325,-10.228927,-10.395424,0.16649656
Argentina,get a divorce,0.43833943833943834,-10.021452,-9.534796,-0.48665577
Argentina,have an abortion,-0.38217338217338215,-10.232229,-9.500871,-0.7313584
Argentina,be homosexual,0.20146520146520147,-10.641546,-9.980209,-0.6613378
Argentina,drink alcohol,-0.1367521367521367,-10.395209,-9.737767,-0.6574424
Argentina,have an extramarital affair,-0.5921855921855922,-11.10963,-9.8461895,-1.2634404
Argentina,gamble,-0.27472527472527475,-9.803787,-9.457881,-0.34590608
Argentina,have sex between unmarried adults,0.22222222222222224,-11.155772,-10.21322,-0.94255316
Philippines,use contraceptives,0.30597014925373134,-10.419508,-10.307624,-0.11188316
Philippines,get a divorce,-0.42164179104477617,-10.301326,-9.429708,-0.8716186
Philippines,have an abortion,-0.9116915422885573,-10.531683,-9.579065,-0.9526169
Philippines,be homosexual,-0.39925373134328357,-10.993082,-10.036783,-0.956299
Philippines,drink alcohol,-0.04726368159203981,-10.752526,-9.72261,-1.0299157
Philippines,have an extramarital affair,-0.8445273631840796,-11.429379,-9.918597,-1.5107815
Philippines,gamble,-0.4042288557213931,-10.166043,-9.453239,-0.712803
Philippines,have sex between unmarried adults,-0.5087064676616916,-11.381591,-10.176002,-1.20559
Tunisia,use contraceptives,-0.128,-11.018909,-10.233206,-0.7857034
Tunisia,get a divorce,-0.31999999999999995,-11.159655,-9.817526,-1.342129
Tunisia,have an abortion,-0.742,-11.571318,-10.039611,-1.5317061
Tunisia,be homosexual,-0.921,-11.815188,-10.403496,-1.4116931
Tunisia,drink alcohol,-0.8069999999999999,-12.291028,-10.553358,-1.7376697
Tunisia,have an extramarital affair,-0.877,-12.015964,-10.268103,-1.7478607
Tunisia,gamble,-0.901,-10.610795,-9.726723,-0.8840724
Tunisia,have sex between unmarried adults,-0.865,-12.4888525,-10.725247,-1.7636055
China,use contraceptives,0.35926844389336643,-10.1047735,-10.211164,0.106390856
China,get a divorce,0.19931804091754496,-9.836939,-9.371136,-0.46580416
China,have an abortion,-0.07284562926224425,-10.172716,-9.402618,-0.7700986
China,be homosexual,-0.47241165530068197,-10.776404,-9.870994,-0.9054104
China,drink alcohol,-0.2876627402355859,-10.276431,-9.571988,-0.70444375
China,have an extramarital affair,-0.6599504029758214,-11.03815,-9.697813,-1.340337
China,gamble,-0.4621822690638562,-9.416765,-9.054651,-0.36211386
China,have sex between unmarried adults,-0.453812771233726,-11.002678,-10.057291,-0.94538766
Pakistan,use contraceptives,-0.47960033305578686,-12.519464,-10.810691,-1.7087723
Pakistan,get a divorce,-0.6444629475437136,-13.2662945,-11.296534,-1.9697618
Pakistan,have an abortion,-0.835970024979184,-13.025676,-11.075538,-1.9501383
Pakistan,be homosexual,-0.8642797668609492,-13.668452,-11.329748,-2.3387032
Pakistan,drink alcohol,-0.9283930058284763,-13.45757,-11.022661,-2.4349089
Pakistan,have an extramarital affair,-0.9150707743547044,-13.54559,-11.039984,-2.5056062
Pakistan,gamble,-0.9342214820982515,-12.375254,-10.738875,-1.6363786
Pakistan,have sex between unmarried adults,-0.9383846794338052,-13.924008,-11.491088,-2.4329193
Ghana,use contraceptives,-0.13016270337922403,-11.107489,-10.327448,-0.780042
Ghana,get a divorce,-0.6645807259073843,-11.475838,-10.070741,-1.4050971
Ghana,have an abortion,-0.8936170212765958,-11.690549,-10.1284895,-1.5620582
Ghana,be homosexual,-0.9662077596996246,-11.960926,-10.492068,-1.4688581
Ghana,drink alcohol,-0.6921151439299124,-12.254484,-10.533133,-1.721352
Ghana,have an extramarital affair,-0.7634543178973716,-12.434055,-10.638312,-1.7957428
Ghana,gamble,-0.8710888610763454,-11.494156,-10.276117,-1.2180384
Ghana,have sex between unmarried adults,-0.7647058823529411,-12.484148,-10.751586,-1.7325621
South Africa,use contraceptives,0.5288343558282209,-10.517945,-10.281775,-0.23616906
South Africa,get a divorce,-0.21472392638036808,-10.423298,-9.504928,-0.9183699
South Africa,have an abortion,-0.4834355828220859,-10.693726,-9.702707,-0.9910184
South Africa,be homosexual,-0.4012269938650307,-11.027583,-10.0926075,-0.93497527
South Africa,drink alcohol,-0.11165644171779143,-11.003308,-9.945628,-1.0576798
South Africa,have an extramarital affair,-0.5349693251533743,-11.510732,-10.150472,-1.3602602
South Africa,gamble,-0.19509202453987728,-10.153448,-9.580566,-0.572882
South Africa,have sex between unmarried adults,-0.23067484662576687,-11.506477,-10.375269,-1.1312087
Palestinian territories,use contraceptives,0.2740740740740741,-11.628065,-10.866537,-0.76152813
Palestinian territories,get a divorce,0.04444444444444445,-11.75678,-10.294706,-1.4620727
Palestinian territories,have an abortion,-0.46913580246913583,-12.321042,-10.71079,-1.610252
Palestinian territories,be homosexual,-0.9308641975308641,-12.92572,-11.212626,-1.713094
Palestinian territories,drink alcohol,-0.8814814814814815,-12.96831,-11.080935,-1.8873768
Palestinian territories,have an extramarital affair,-0.9320987654320988,-12.785706,-10.842288,-1.9434164
Palestinian territories,gamble,-0.9037037037037037,-11.030278,-10.037791,-0.9924858
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-13.203352,-11.290646,-1.9127061
Israel,use contraceptives,0.17678958785249457,-10.310995,-10.253933,-0.057061575
Israel,get a divorce,-0.0021691973969631406,-10.046414,-9.473256,-0.57315767
Israel,have an abortion,-0.17462039045553146,-10.453371,-9.55941,-0.89396083
Israel,be homosexual,-0.3785249457700651,-10.794771,-9.904254,-0.89051807
Israel,drink alcohol,-0.15184381778741868,-10.793867,-9.74584,-1.0480281
Israel,have an extramarital affair,-0.6898047722342734,-11.319288,-9.871808,-1.4474807
Israel,gamble,-0.46203904555314534,-9.730033,-9.297565,-0.43246788
Israel,have sex between unmarried adults,-0.2537960954446854,-11.3773775,-10.227661,-1.1497166
Bolivia,use contraceptives,0.39125,-10.197331,-10.200043,0.00271101
Bolivia,get a divorce,-0.18874999999999997,-10.199572,-9.367418,-0.83215284
Bolivia,have an abortion,-0.7699999999999999,-10.536183,-9.578731,-0.95745355
Bolivia,be homosexual,-0.19874999999999998,-11.021167,-10.113957,-0.9072091
Bolivia,drink alcohol,-0.5725,-10.692611,-9.776597,-0.9160145
Bolivia,have an extramarital affair,-0.7825,-11.295706,-9.901025,-1.3946805
Bolivia,gamble,-0.5075000000000001,-9.90106,-9.410409,-0.49065143
Bolivia,have sex between unmarried adults,-0.32625,-11.253314,-10.208842,-1.044472
Venezuela,use contraceptives,0.7729999999999999,-10.399258,-10.431963,0.03270526
Venezuela,get a divorce,0.33899999999999997,-10.029829,-9.427022,-0.60280824
Venezuela,have an abortion,-0.687,-10.39751,-9.600548,-0.7969624
Venezuela,be homosexual,-0.176,-10.875582,-10.098506,-0.7770761
Venezuela,drink alcohol,-0.03500000000000003,-10.6638775,-9.769686,-0.89419174
Venezuela,have an extramarital affair,-0.639,-11.152539,-9.837903,-1.3146354
Venezuela,gamble,-0.39399999999999996,-9.594578,-9.220704,-0.3738738
Venezuela,have sex between unmarried adults,0.395,-11.366044,-10.35149,-1.0145544
El Salvador,use contraceptives,0.42045454545454547,-11.179833,-10.685991,-0.4938426
El Salvador,get a divorce,-0.1755050505050505,-11.119421,-9.891529,-1.2278919
El Salvador,have an abortion,-0.8345959595959596,-11.485739,-10.134776,-1.3509632
El Salvador,be homosexual,-0.5353535353535354,-12.079949,-10.867345,-1.2126048
El Salvador,drink alcohol,-0.7146464646464646,-12.2494755,-10.658373,-1.5911019
El Salvador,have an extramarital affair,-0.8573232323232323,-12.273683,-10.568177,-1.7055061
El Salvador,gamble,-0.7487373737373737,-11.020487,-10.0550585,-0.9654291
El Salvador,have sex between unmarried adults,-0.3181818181818182,-12.537962,-10.882215,-1.6557478
universal,use contraceptives,0.0,-10.102685,-10.329506,0.22682118
universal,get a divorce,0.0,-9.81165,-9.374338,-0.43731174
universal,have an abortion,0.0,-10.137031,-9.267419,-0.86961174
universal,be homosexual,0.0,-10.632934,-9.733819,-0.89911425
universal,drink alcohol,0.0,-10.223319,-9.808767,-0.4145526
universal,have an extramarital affair,0.0,-10.841436,-9.392434,-1.449003
universal,gamble,0.0,-10.008669,-9.549461,-0.45920762
universal,have sex between unmarried adults,0.0,-10.924839,-9.838801,-1.086038
