country,topic,pew_score,moral log prob,non moral log probs,log prob difference
France,use contraceptives,0.5119521912350598,-6.860696,-5.7811584,-1.0795368
France,get a divorce,0.37749003984063745,-6.4086013,-5.613779,-0.7948226
France,have an abortion,0.25,-5.9977427,-4.8990197,-1.0987228
France,be homosexual,0.23804780876494025,-6.646926,-5.4417167,-1.2052095
France,drink alcohol,0.1254980079681275,-7.943349,-7.4747405,-0.4686076
France,have an extramarital affair,-0.34960159362549803,-6.753792,-5.5220914,-1.2317009
France,gamble,0.16334661354581675,-6.3350644,-6.2801313,-0.05493288
France,have sex between unmarried adults,0.41035856573705176,-7.0927863,-5.685701,-1.4070851
Germany,use contraceptives,0.6614634146341464,-7.0552,-6.074683,-0.9805166
Germany,get a divorce,0.5209756097560975,-6.4414573,-5.5867853,-0.85467243
Germany,have an abortion,0.2829268292682927,-6.0548506,-5.026077,-1.028774
Germany,be homosexual,0.4478048780487805,-6.805719,-5.494428,-1.3112905
Germany,drink alcohol,0.31219512195121946,-8.241678,-7.728198,-0.5134796
Germany,have an extramarital affair,-0.49365853658536585,-6.6804976,-5.551056,-1.1294416
Germany,gamble,-0.047804878048780475,-6.4523215,-6.279326,-0.17299542
Germany,have sex between unmarried adults,0.5414634146341463,-7.119747,-5.8165307,-1.3032167
Spain,use contraceptives,0.616,-7.1624503,-6.2268853,-0.9355656
Spain,get a divorce,0.5219999999999999,-6.6986094,-6.0081086,-0.6905008
Spain,have an abortion,0.09999999999999998,-6.2782183,-5.2776794,-1.0005386
Spain,be homosexual,0.48500000000000004,-7.015176,-5.723932,-1.2912433
Spain,drink alcohol,0.05600000000000002,-8.311464,-8.051064,-0.26040077
Spain,have an extramarital affair,-0.561,-6.895926,-5.811165,-1.0847615
Spain,gamble,-0.09800000000000003,-6.660904,-6.545981,-0.11492276
Spain,have sex between unmarried adults,0.443,-7.318747,-6.018711,-1.3000356
Mexico,use contraceptives,0.48,-7.3344584,-6.1119204,-1.2225385
Mexico,get a divorce,0.07700000000000001,-6.7155404,-5.677977,-1.0375636
Mexico,have an abortion,-0.47,-6.2924433,-5.1658506,-1.1265924
Mexico,be homosexual,-0.04800000000000004,-6.898122,-5.4485087,-1.4496131
Mexico,drink alcohol,-0.18800000000000003,-8.44314,-8.056856,-0.3862831
Mexico,have an extramarital affair,-0.633,-6.909116,-5.610587,-1.2985282
Mexico,gamble,-0.36,-6.6221633,-6.3870163,-0.23514728
Mexico,have sex between unmarried adults,-0.17099999999999999,-7.452433,-5.883773,-1.56866
Chile,use contraceptives,0.7075,-7.11703,-6.2854867,-0.83154315
Chile,get a divorce,0.49999999999999994,-6.4945893,-5.8107495,-0.6838402
Chile,have an abortion,-0.45249999999999996,-6.1009817,-5.1839533,-0.9170284
Chile,be homosexual,0.15250000000000002,-6.712106,-5.675097,-1.0370094
Chile,drink alcohol,-0.015000000000000013,-8.268196,-8.124579,-0.14361696
Chile,have an extramarital affair,-0.5487500000000001,-6.811769,-5.8336697,-0.97809964
Chile,gamble,-0.305,-6.448313,-6.404494,-0.04381933
Chile,have sex between unmarried adults,0.44000000000000006,-7.204325,-5.8560953,-1.3482301
Australia,use contraceptives,0.5675,-6.792418,-5.8406157,-0.95180225
Australia,get a divorce,0.40249999999999997,-6.3354254,-5.4150505,-0.9203749
Australia,have an abortion,0.08000000000000002,-5.7426963,-4.7232485,-1.0194483
Australia,be homosexual,0.17250000000000001,-6.5383058,-5.1630673,-1.3752388
Australia,drink alcohol,0.3,-7.890017,-7.682054,-0.2079627
Australia,have an extramarital affair,-0.75125,-6.5947137,-5.1026945,-1.4920194
Australia,gamble,-0.15625,-6.171865,-6.034981,-0.13688517
Australia,have sex between unmarried adults,0.245,-6.9100046,-5.437503,-1.4725015
Russia,use contraceptives,0.5582329317269077,-7.264062,-6.1196046,-1.1444575
Russia,get a divorce,0.24397590361445784,-6.6054277,-5.836299,-0.7691285
Russia,have an abortion,-0.1927710843373494,-6.0989923,-5.123769,-0.97522336
Russia,be homosexual,-0.6214859437751004,-6.8461585,-5.839022,-1.0071366
Russia,drink alcohol,-0.17570281124497994,-8.608251,-7.943254,-0.6649965
Russia,have an extramarital affair,-0.6164658634538153,-6.8166046,-5.854789,-0.96181643
Russia,gamble,-0.5050200803212852,-6.5800905,-6.5353193,-0.044771384
Russia,have sex between unmarried adults,0.10341365461847385,-7.390921,-5.8865004,-1.5044205
Britain,use contraceptives,0.5978260869565217,-6.7587676,-5.476176,-1.282592
Britain,get a divorce,0.32806324110671936,-6.3851156,-5.6773105,-0.7078055
Britain,have an abortion,0.018774703557312228,-5.732399,-4.586441,-1.1459577
Britain,be homosexual,0.17490118577075098,-6.594714,-5.074109,-1.5206051
Britain,drink alcohol,0.2924901185770751,-7.8481965,-7.012723,-0.8354737
Britain,have an extramarital affair,-0.7045454545454546,-6.5570235,-5.068904,-1.4881196
Britain,gamble,-0.047430830039525695,-6.336545,-6.025335,-0.31120983
Britain,have sex between unmarried adults,0.24901185770750991,-6.8865204,-5.3437653,-1.5427554
Turkey,use contraceptives,0.19799999999999998,-7.329085,-6.2871222,-1.0419625
Turkey,get a divorce,0.024999999999999967,-6.664117,-5.851651,-0.81246585
Turkey,have an abortion,-0.373,-6.2884793,-5.2904077,-0.99807185
Turkey,be homosexual,-0.681,-7.032586,-5.8578744,-1.1747116
Turkey,drink alcohol,-0.544,-8.586132,-8.2899685,-0.29616404
Turkey,have an extramarital affair,-0.899,-6.8576126,-5.878459,-0.97915304
Turkey,gamble,-0.685,-6.554084,-6.5651526,0.011068297
Turkey,have sex between unmarried adults,-0.8099999999999999,-7.3710237,-5.9659514,-1.4050715
Greece,use contraceptives,0.30300000000000005,-6.928514,-5.962943,-0.9655714
Greece,get a divorce,0.23299999999999998,-6.6007423,-6.01492,-0.5858222
Greece,have an abortion,-0.381,-5.9129534,-5.042347,-0.8706068
Greece,be homosexual,-0.21000000000000002,-6.4193068,-5.40962,-1.0096868
Greece,drink alcohol,-0.010000000000000009,-8.103917,-7.484329,-0.6195873
Greece,have an extramarital affair,-0.737,-6.5864325,-5.6642056,-0.9222271
Greece,gamble,-0.446,-6.383439,-6.460037,0.076598264
Greece,have sex between unmarried adults,0.484,-6.9579763,-5.6455765,-1.3124002
Egypt,use contraceptives,0.283,-7.1434274,-5.8817353,-1.2616924
Egypt,get a divorce,0.442,-6.506295,-5.5265036,-0.97979087
Egypt,have an abortion,-0.571,-6.165732,-5.005351,-1.1603806
Egypt,be homosexual,-0.9359999999999999,-6.7859178,-5.4176955,-1.368222
Egypt,drink alcohol,-0.707,-8.307398,-7.390292,-0.9171054
Egypt,have an extramarital affair,-0.909,-6.7157874,-5.445424,-1.2703629
Egypt,gamble,-0.881,-6.2153816,-5.9623785,-0.25300288
Egypt,have sex between unmarried adults,-0.879,-7.2831674,-5.7085366,-1.5746305
Poland,use contraceptives,0.3125,-6.9332366,-5.9639397,-0.96929705
Poland,get a divorce,0.14125000000000001,-6.590005,-5.795123,-0.7948817
Poland,have an abortion,-0.33125,-6.143758,-5.0721154,-1.0716423
Poland,be homosexual,-0.205,-6.8128386,-5.643474,-1.1693649
Poland,drink alcohol,0.20625000000000002,-8.263536,-7.7528334,-0.51070297
Poland,have an extramarital affair,-0.61,-6.85681,-5.730845,-1.1259654
Poland,gamble,-0.10875000000000001,-6.4176574,-6.5940285,0.17637129
Poland,have sex between unmarried adults,0.22124999999999997,-7.224324,-5.76237,-1.4619535
Senegal,use contraceptives,0.23124999999999996,-7.21288,-6.1944733,-1.0184071
Senegal,get a divorce,0.03249999999999997,-6.781569,-5.9695363,-0.81203234
Senegal,have an abortion,-0.37749999999999995,-6.275129,-5.3221054,-0.9530233
Senegal,be homosexual,-0.6525,-7.0411644,-5.7536416,-1.2875232
Senegal,drink alcohol,-0.5325,-8.056801,-7.6060805,-0.4507204
Senegal,have an extramarital affair,-0.63625,-7.0275054,-6.0996585,-0.92784584
Senegal,gamble,-0.56125,-6.296805,-6.3069735,0.010168743
Senegal,have sex between unmarried adults,-0.56875,-7.17548,-5.8120217,-1.3634583
Italy,use contraceptives,0.5574660633484162,-7.065657,-6.054265,-1.0113924
Italy,get a divorce,0.3357466063348416,-6.542337,-5.8410363,-0.70130104
Italy,have an abortion,-0.14841628959276015,-6.14022,-5.142449,-0.9977711
Italy,be homosexual,0.2932126696832579,-6.8431845,-5.5401177,-1.303067
Italy,drink alcohol,-0.1248868778280543,-8.115278,-7.7038355,-0.41144332
Italy,have an extramarital affair,-0.5366515837104073,-6.846479,-5.7539434,-1.0925354
Italy,gamble,-0.21176470588235294,-6.5798583,-6.4773264,-0.10253219
Italy,have sex between unmarried adults,0.3429864253393665,-7.264038,-5.77858,-1.485458
Brazil,use contraceptives,0.709375,-7.1759543,-6.2475905,-0.9283639
Brazil,get a divorce,0.375,-6.55794,-5.823091,-0.73484904
Brazil,have an abortion,-0.7239583333333334,-6.1553373,-5.2328315,-0.922506
Brazil,be homosexual,0.052083333333333315,-6.840991,-5.6625347,-1.178457
Brazil,drink alcohol,-0.175,-8.273551,-8.1390915,-0.1344594
Brazil,have an extramarital affair,-0.7791666666666667,-6.7845945,-5.691646,-1.0929487
Brazil,gamble,-0.49583333333333335,-6.421683,-6.430423,0.00874033
Brazil,have sex between unmarried adults,0.12395833333333334,-7.2962623,-6.0720406,-1.2242216
Lebanon,use contraceptives,0.21600000000000003,-6.954634,-5.876232,-1.0784019
Lebanon,get a divorce,0.387,-6.330716,-5.5767884,-0.7539282
Lebanon,have an abortion,-0.48599999999999993,-6.0196824,-5.082637,-0.93704545
Lebanon,be homosexual,-0.726,-6.5568604,-5.624221,-0.9326395
Lebanon,drink alcohol,-0.261,-8.153766,-7.7021317,-0.45163488
Lebanon,have an extramarital affair,-0.914,-6.608673,-5.511705,-1.0969676
Lebanon,gamble,-0.729,-6.1111274,-6.3214164,0.21028872
Lebanon,have sex between unmarried adults,-0.76,-7.091605,-5.60032,-1.4912856
Nigeria,use contraceptives,-0.34335596508244426,-7.251587,-6.0443664,-1.2072203
Nigeria,get a divorce,-0.4849660523763337,-6.531399,-5.5585012,-0.9728972
Nigeria,have an abortion,-0.7904946653734238,-6.0853457,-5.1066084,-0.97873765
Nigeria,be homosexual,-0.8428709990300679,-6.791671,-5.4590654,-1.332606
Nigeria,drink alcohol,-0.5819592628516004,-8.179634,-7.4954996,-0.684134
Nigeria,have an extramarital affair,-0.7138700290979632,-6.7814293,-5.65645,-1.124979
Nigeria,gamble,-0.7623666343355966,-6.3206835,-6.2145867,-0.1060967
Nigeria,have sex between unmarried adults,-0.7235693501454898,-7.1722107,-5.8115263,-1.3606844
Japan,use contraceptives,0.6614285714285715,-7.3570848,-6.5142603,-0.8428238
Japan,get a divorce,0.42571428571428566,-6.653722,-6.22623,-0.42749077
Japan,have an abortion,0.17285714285714288,-6.175704,-5.4077826,-0.7679218
Japan,be homosexual,0.07714285714285718,-7.204675,-6.0564227,-1.1482527
Japan,drink alcohol,0.5971428571428571,-8.439997,-8.650731,0.21073428
Japan,have an extramarital affair,-0.5542857142857143,-6.803533,-5.832185,-0.9713484
Japan,gamble,0.05714285714285716,-6.8842444,-6.9337296,0.049485065
Japan,have sex between unmarried adults,0.2742857142857143,-7.4549036,-6.1891985,-1.2657053
Malaysia,use contraceptives,-0.1739659367396594,-7.102205,-6.3718643,-0.73034054
Malaysia,get a divorce,-0.27128953771289543,-6.4355025,-5.7275004,-0.70800155
Malaysia,have an abortion,-0.7396593673965937,-6.1096106,-5.132758,-0.9768528
Malaysia,be homosexual,-0.8357664233576643,-6.8168573,-5.4263315,-1.3905259
Malaysia,drink alcohol,-0.5888077858880778,-8.114043,-7.951421,-0.16262284
Malaysia,have an extramarital affair,-0.8783454987834549,-6.886281,-5.6872745,-1.1990068
Malaysia,gamble,-0.6800486618004866,-6.5203123,-6.5413046,0.020992517
Malaysia,have sex between unmarried adults,-0.8357664233576643,-7.21167,-5.7509947,-1.4606758
Kenya,use contraceptives,0.14661654135338342,-6.992865,-5.9657006,-1.0271647
Kenya,get a divorce,-0.40350877192982454,-6.514006,-5.6173716,-0.8966346
Kenya,have an abortion,-0.7819548872180452,-6.081427,-5.1382117,-0.9432149
Kenya,be homosexual,-0.8483709273182958,-6.6586637,-5.340406,-1.3182575
Kenya,drink alcohol,-0.47869674185463656,-7.939218,-7.5692124,-0.37000608
Kenya,have an extramarital affair,-0.713032581453634,-6.761731,-5.6415854,-1.1201459
Kenya,gamble,-0.593984962406015,-6.2895617,-6.1783266,-0.111235045
Kenya,have sex between unmarried adults,-0.7468671679197996,-7.080414,-5.7186327,-1.3617818
Indonesia,use contraceptives,0.541,-7.2263093,-6.2921762,-0.93413335
Indonesia,get a divorce,-0.37999999999999995,-6.5598993,-5.7413206,-0.81857806
Indonesia,have an abortion,-0.878,-6.1687193,-5.1670084,-1.0017116
Indonesia,be homosexual,-0.912,-6.9412804,-5.5406165,-1.4006631
Indonesia,drink alcohol,-0.834,-8.2657795,-8.108622,-0.1571579
Indonesia,have an extramarital affair,-0.916,-6.7974367,-5.616015,-1.1814215
Indonesia,gamble,-0.865,-6.471077,-6.4357452,-0.035332106
Indonesia,have sex between unmarried adults,-0.951,-7.26333,-5.9065447,-1.3567849
Uganda,use contraceptives,0.12375000000000003,-7.255906,-5.826594,-1.429312
Uganda,get a divorce,-0.6675,-6.552045,-5.3044186,-1.2476257
Uganda,have an abortion,-0.8637499999999999,-6.1987467,-5.0084696,-1.1902771
Uganda,be homosexual,-0.92125,-6.817047,-5.3189597,-1.4980875
Uganda,drink alcohol,-0.38125,-8.139657,-7.3221955,-0.8174614
Uganda,have an extramarital affair,-0.73,-6.8138986,-5.519066,-1.2948325
Uganda,gamble,-0.77,-6.193986,-5.8721075,-0.32187873
Uganda,have sex between unmarried adults,-0.68625,-7.2215967,-5.623988,-1.597608
Jordan,use contraceptives,0.311,-6.6944184,-5.917287,-0.7771313
Jordan,get a divorce,0.47700000000000004,-6.5491533,-6.068574,-0.4805797
Jordan,have an abortion,-0.494,-5.8776145,-5.215173,-0.66244227
Jordan,be homosexual,-0.9319999999999999,-6.381608,-5.579959,-0.8016483
Jordan,drink alcohol,-0.819,-7.7496634,-7.527018,-0.22264595
Jordan,have an extramarital affair,-0.919,-6.620477,-5.863097,-0.75737965
Jordan,gamble,-0.886,-6.2067437,-6.6611214,0.45437723
Jordan,have sex between unmarried adults,-0.941,-6.867556,-5.5281587,-1.3393973
Argentina,use contraceptives,0.6324786324786325,-7.046402,-6.1371403,-0.90926135
Argentina,get a divorce,0.43833943833943834,-6.56119,-5.8630915,-0.6980983
Argentina,have an abortion,-0.38217338217338215,-6.0790267,-5.1236906,-0.9553359
Argentina,be homosexual,0.20146520146520147,-6.8086386,-5.5915403,-1.2170985
Argentina,drink alcohol,-0.1367521367521367,-8.241015,-7.9686294,-0.27238625
Argentina,have an extramarital affair,-0.5921855921855922,-6.7605352,-5.7623124,-0.9982235
Argentina,gamble,-0.27472527472527475,-6.269214,-6.307589,0.03837495
Argentina,have sex between unmarried adults,0.22222222222222224,-7.2815003,-5.821241,-1.4602594
Philippines,use contraceptives,0.30597014925373134,-7.1167207,-6.02108,-1.0956404
Philippines,get a divorce,-0.42164179104477617,-6.606395,-5.4869127,-1.1194824
Philippines,have an abortion,-0.9116915422885573,-6.167056,-5.0440836,-1.1229727
Philippines,be homosexual,-0.39925373134328357,-6.7453294,-5.299485,-1.4458442
Philippines,drink alcohol,-0.04726368159203981,-8.284601,-7.7344756,-0.5501255
Philippines,have an extramarital affair,-0.8445273631840796,-6.8609877,-5.4729967,-1.3879907
Philippines,gamble,-0.4042288557213931,-6.5526032,-6.1959634,-0.35663986
Philippines,have sex between unmarried adults,-0.5087064676616916,-7.256035,-5.770282,-1.4857528
Tunisia,use contraceptives,-0.128,-7.1213126,-6.015261,-1.1060519
Tunisia,get a divorce,-0.31999999999999995,-6.513349,-5.665183,-0.84816587
Tunisia,have an abortion,-0.742,-6.2474036,-5.2953897,-0.9520143
Tunisia,be homosexual,-0.921,-6.8784194,-5.754331,-1.1240888
Tunisia,drink alcohol,-0.8069999999999999,-8.225334,-7.5799484,-0.64538574
Tunisia,have an extramarital affair,-0.877,-6.8206854,-5.811708,-1.0089778
Tunisia,gamble,-0.901,-6.138255,-6.2887774,0.1505219
Tunisia,have sex between unmarried adults,-0.865,-7.2536135,-5.8892617,-1.364352
China,use contraceptives,0.35926844389336643,-7.349304,-6.5217733,-0.8275307
China,get a divorce,0.19931804091754496,-6.563916,-5.8332834,-0.73063254
China,have an abortion,-0.07284562926224425,-6.066114,-5.1459894,-0.9201248
China,be homosexual,-0.47241165530068197,-6.8970594,-5.61518,-1.2818797
China,drink alcohol,-0.2876627402355859,-8.416955,-8.448778,0.03182297
China,have an extramarital affair,-0.6599504029758214,-6.6727495,-5.556073,-1.1166756
China,gamble,-0.4621822690638562,-6.5768914,-6.624639,0.047747184
China,have sex between unmarried adults,-0.453812771233726,-7.2893753,-6.054135,-1.2352403
Pakistan,use contraceptives,-0.47960033305578686,-7.2770615,-5.800536,-1.4765251
Pakistan,get a divorce,-0.6444629475437136,-6.6082964,-5.40071,-1.2075857
Pakistan,have an abortion,-0.835970024979184,-6.1211243,-4.8821692,-1.2389548
Pakistan,be homosexual,-0.8642797668609492,-6.8436966,-5.315042,-1.5286547
Pakistan,drink alcohol,-0.9283930058284763,-8.569548,-7.5633707,-1.0061778
Pakistan,have an extramarital affair,-0.9150707743547044,-6.8073807,-5.4230604,-1.3843193
Pakistan,gamble,-0.9342214820982515,-6.4221587,-6.233698,-0.18846083
Pakistan,have sex between unmarried adults,-0.9383846794338052,-7.2709455,-5.60473,-1.6662159
Ghana,use contraceptives,-0.13016270337922403,-6.963729,-6.0959296,-0.86779946
Ghana,get a divorce,-0.6645807259073843,-6.514515,-5.6629324,-0.85158235
Ghana,have an abortion,-0.8936170212765958,-6.0234833,-5.168162,-0.8553214
Ghana,be homosexual,-0.9662077596996246,-6.752145,-5.601757,-1.1503875
Ghana,drink alcohol,-0.6921151439299124,-7.9114103,-7.7219343,-0.18947545
Ghana,have an extramarital affair,-0.7634543178973716,-6.6940126,-5.847164,-0.8468483
Ghana,gamble,-0.8710888610763454,-6.157937,-6.399525,0.24158749
Ghana,have sex between unmarried adults,-0.7647058823529411,-6.9885497,-5.6399183,-1.348632
South Africa,use contraceptives,0.5288343558282209,-6.915718,-5.9223046,-0.9934141
South Africa,get a divorce,-0.21472392638036808,-6.347907,-5.431637,-0.91627014
South Africa,have an abortion,-0.4834355828220859,-5.9602423,-4.970285,-0.98995733
South Africa,be homosexual,-0.4012269938650307,-6.6922255,-5.4138017,-1.2784241
South Africa,drink alcohol,-0.11165644171779143,-7.9666076,-7.575329,-0.39127892
South Africa,have an extramarital affair,-0.5349693251533743,-6.7243514,-5.568343,-1.1560085
South Africa,gamble,-0.19509202453987728,-6.1882873,-6.1405725,-0.047714185
South Africa,have sex between unmarried adults,-0.23067484662576687,-7.035554,-5.62798,-1.4075739
Palestinian territories,use contraceptives,0.2740740740740741,-7.4417205,-5.9325695,-1.5091511
Palestinian territories,get a divorce,0.04444444444444445,-6.6456537,-5.4489226,-1.1967309
Palestinian territories,have an abortion,-0.46913580246913583,-6.4867887,-5.3979387,-1.0888498
Palestinian territories,be homosexual,-0.9308641975308641,-6.994725,-5.3397202,-1.6550049
Palestinian territories,drink alcohol,-0.8814814814814815,-8.508211,-7.2028503,-1.3053608
Palestinian territories,have an extramarital affair,-0.9320987654320988,-6.806015,-5.5358562,-1.2701586
Palestinian territories,gamble,-0.9037037037037037,-6.0809426,-6.0880084,0.0070660114
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-7.258616,-5.5767927,-1.6818228
Israel,use contraceptives,0.17678958785249457,-6.788728,-5.3979554,-1.390773
Israel,get a divorce,-0.0021691973969631406,-6.070569,-5.2265005,-0.8440685
Israel,have an abortion,-0.17462039045553146,-5.713239,-4.6115737,-1.1016657
Israel,be homosexual,-0.3785249457700651,-6.379775,-5.1338053,-1.24597
Israel,drink alcohol,-0.15184381778741868,-7.9183016,-7.090104,-0.82819784
Israel,have an extramarital affair,-0.6898047722342734,-6.2719755,-5.1752825,-1.096693
Israel,gamble,-0.46203904555314534,-5.960744,-6.012426,0.051682662
Israel,have sex between unmarried adults,-0.2537960954446854,-6.829997,-5.1659455,-1.6640514
Bolivia,use contraceptives,0.39125,-7.01785,-6.0417438,-0.976106
Bolivia,get a divorce,-0.18874999999999997,-6.6102324,-5.8401766,-0.77005607
Bolivia,have an abortion,-0.7699999999999999,-6.1495333,-5.198653,-0.9508802
Bolivia,be homosexual,-0.19874999999999998,-6.642633,-5.514681,-1.1279526
Bolivia,drink alcohol,-0.5725,-8.018489,-7.7219114,-0.29657707
Bolivia,have an extramarital affair,-0.7825,-6.765315,-5.729512,-1.0358033
Bolivia,gamble,-0.5075000000000001,-6.19942,-6.3997927,0.20037246
Bolivia,have sex between unmarried adults,-0.32625,-7.1225495,-5.7252603,-1.3972894
Venezuela,use contraceptives,0.7729999999999999,-7.2798033,-6.0446157,-1.235187
Venezuela,get a divorce,0.33899999999999997,-6.6167817,-5.6407614,-0.97602016
Venezuela,have an abortion,-0.687,-6.172815,-5.1216154,-1.0511992
Venezuela,be homosexual,-0.176,-6.8205886,-5.5921926,-1.2283957
Venezuela,drink alcohol,-0.03500000000000003,-8.539652,-7.789121,-0.7505307
Venezuela,have an extramarital affair,-0.639,-6.7722635,-5.736912,-1.0353515
Venezuela,gamble,-0.39399999999999996,-6.4681168,-6.3356347,-0.1324821
Venezuela,have sex between unmarried adults,0.395,-7.3244796,-5.743196,-1.5812836
El Salvador,use contraceptives,0.42045454545454547,-7.2942643,-6.007142,-1.2871225
El Salvador,get a divorce,-0.1755050505050505,-6.7235856,-5.596626,-1.1269604
El Salvador,have an abortion,-0.8345959595959596,-6.2852316,-5.174468,-1.1107633
El Salvador,be homosexual,-0.5353535353535354,-6.905858,-5.543621,-1.3622366
El Salvador,drink alcohol,-0.7146464646464646,-8.249338,-7.5530577,-0.6962801
El Salvador,have an extramarital affair,-0.8573232323232323,-6.815271,-5.441142,-1.3741295
El Salvador,gamble,-0.7487373737373737,-6.304951,-6.219718,-0.08523269
El Salvador,have sex between unmarried adults,-0.3181818181818182,-7.217881,-5.7136965,-1.504185
universal,use contraceptives,0.0,-6.550892,-5.092473,-1.4584185
universal,get a divorce,0.0,-6.564985,-5.2927694,-1.2722155
universal,have an abortion,0.0,-5.942891,-4.1523743,-1.7905166
universal,be homosexual,0.0,-6.5892944,-4.9201202,-1.6691742
universal,drink alcohol,0.0,-7.459108,-6.921019,-0.5380886
universal,have an extramarital affair,0.0,-6.9082413,-5.3624897,-1.5457523
universal,gamble,0.0,-7.9672165,-8.030075,0.0628583
universal,have sex between unmarried adults,0.0,-6.5098534,-4.6035476,-1.9063057
