country,topic,pew_score,moral log prob,non moral log probs,log prob difference
Britain,have an abortion,0.018774703557312228,-14.093305,-13.204903,-0.8884018
Britain,be homosexual,0.17490118577075098,-13.345108,-12.552847,-0.79226035
Britain,drink alcohol,0.2924901185770751,-14.511495,-13.290682,-1.220813
Britain,have an extramarital affair,-0.7045454545454546,-14.530212,-13.018019,-1.5121933
Britain,gamble,-0.047430830039525695,-14.060476,-12.749231,-1.3112444
Britain,have sex between unmarried adults,0.24901185770750991,-14.01059,-13.210646,-0.7999449
Turkey,use contraceptives,0.19799999999999998,-15.283094,-12.051772,-3.2313225
Turkey,get a divorce,0.024999999999999967,-14.899503,-11.962262,-2.9372401
Turkey,have an abortion,-0.373,-15.485098,-12.519792,-2.965306
Turkey,be homosexual,-0.681,-15.067746,-12.157934,-2.9098113
Turkey,drink alcohol,-0.544,-15.912409,-12.623237,-3.289172
Turkey,have an extramarital affair,-0.899,-15.016795,-12.146064,-2.8707318
Turkey,gamble,-0.685,-15.142438,-12.144045,-2.9983935
Turkey,have sex between unmarried adults,-0.8099999999999999,-15.470446,-12.372091,-3.0983539
Greece,use contraceptives,0.30300000000000005,-14.167442,-12.63583,-1.5316118
Greece,get a divorce,0.23299999999999998,-14.109276,-13.546762,-0.56251353
Greece,have an abortion,-0.381,-14.175764,-12.857971,-1.3177948
Greece,be homosexual,-0.21000000000000002,-13.394139,-12.357134,-1.0370058
Greece,drink alcohol,-0.010000000000000009,-14.52088,-12.905805,-1.6150744
Greece,have an extramarital affair,-0.737,-14.328453,-12.755649,-1.5728041
Greece,gamble,-0.446,-13.935257,-12.412288,-1.5229704
Greece,have sex between unmarried adults,0.484,-14.045772,-13.081278,-0.96449566
Egypt,use contraceptives,0.283,-14.700037,-12.366374,-2.333661
Egypt,get a divorce,0.442,-14.121035,-12.617828,-1.5032057
Egypt,have an abortion,-0.571,-14.801172,-12.618334,-2.1828365
Egypt,be homosexual,-0.9359999999999999,-14.69294,-12.394649,-2.2982912
Egypt,drink alcohol,-0.707,-15.423589,-12.966873,-2.456715
Egypt,have an extramarital affair,-0.909,-14.564878,-12.592789,-1.9720904
Egypt,gamble,-0.881,-14.071981,-12.332285,-1.7396975
Egypt,have sex between unmarried adults,-0.879,-15.16227,-12.904325,-2.2579455
Poland,use contraceptives,0.3125,-14.107813,-12.417061,-1.6907504
Poland,get a divorce,0.14125000000000001,-14.069397,-12.784869,-1.2845278
Poland,have an abortion,-0.33125,-14.416339,-12.77648,-1.6398594
Poland,be homosexual,-0.205,-13.63607,-12.004988,-1.6310819
Poland,drink alcohol,0.20625000000000002,-14.793492,-12.8807125,-1.9127779
Poland,have an extramarital affair,-0.61,-14.47764,-12.67758,-1.8000612
Poland,gamble,-0.10875000000000001,-13.920309,-12.33196,-1.58835
Poland,have sex between unmarried adults,0.22124999999999997,-14.379501,-12.910245,-1.4692566
Senegal,use contraceptives,0.23124999999999996,-14.119336,-12.111113,-2.0082245
Senegal,get a divorce,0.03249999999999997,-13.999037,-12.43737,-1.5616668
Senegal,have an abortion,-0.37749999999999995,-14.6702175,-12.794952,-1.8752657
Senegal,be homosexual,-0.6525,-14.023082,-12.159465,-1.8636172
Senegal,drink alcohol,-0.5325,-14.802582,-12.697744,-2.104837
Senegal,have an extramarital affair,-0.63625,-14.359073,-12.556428,-1.8026444
Senegal,gamble,-0.56125,-13.954577,-12.32181,-1.6327698
Senegal,have sex between unmarried adults,-0.56875,-14.470387,-12.586096,-1.884291
Italy,use contraceptives,0.5574660633484162,-13.875837,-12.753405,-1.1224334
Italy,get a divorce,0.3357466063348416,-13.95856,-13.362104,-0.59645635
Italy,have an abortion,-0.14841628959276015,-14.081273,-12.929149,-1.1521237
Italy,be homosexual,0.2932126696832579,-13.389902,-12.459644,-0.9302565
Italy,drink alcohol,-0.1248868778280543,-14.384466,-13.09083,-1.2936373
Italy,have an extramarital affair,-0.5366515837104073,-14.234836,-12.949628,-1.2852099
Italy,gamble,-0.21176470588235294,-13.770701,-12.525307,-1.2453947
Italy,have sex between unmarried adults,0.3429864253393665,-14.045461,-13.139422,-0.9060377
Brazil,use contraceptives,0.709375,-14.113449,-12.411687,-1.7017624
Brazil,get a divorce,0.375,-14.016914,-12.878367,-1.1385466
Brazil,have an abortion,-0.7239583333333334,-14.525635,-12.960047,-1.5655882
Brazil,be homosexual,0.052083333333333315,-13.587398,-12.297628,-1.2897688
Brazil,drink alcohol,-0.175,-14.790822,-13.087504,-1.703317
Brazil,have an extramarital affair,-0.7791666666666667,-14.367269,-12.95017,-1.4170986
Brazil,gamble,-0.49583333333333335,-13.994679,-12.639768,-1.3549116
Brazil,have sex between unmarried adults,0.12395833333333334,-14.281618,-12.853224,-1.4283936
Lebanon,use contraceptives,0.21600000000000003,-13.922633,-11.910319,-2.012314
Lebanon,get a divorce,0.387,-13.839502,-12.2442875,-1.5952133
Lebanon,have an abortion,-0.48599999999999993,-14.215207,-12.232518,-1.9826887
Lebanon,be homosexual,-0.726,-13.677455,-12.047322,-1.6301333
Lebanon,drink alcohol,-0.261,-14.2460785,-12.35218,-1.893898
Lebanon,have an extramarital affair,-0.914,-14.184155,-12.31304,-1.8711153
Lebanon,gamble,-0.729,-13.11618,-11.78189,-1.3342896
Lebanon,have sex between unmarried adults,-0.76,-14.480098,-12.495112,-1.9849854
Nigeria,use contraceptives,-0.34335596508244426,-14.424024,-11.784229,-2.6397948
Nigeria,get a divorce,-0.4849660523763337,-14.6788025,-12.305899,-2.3729033
Nigeria,have an abortion,-0.7904946653734238,-14.953499,-12.461377,-2.4921217
Nigeria,be homosexual,-0.8428709990300679,-14.43096,-11.969322,-2.4616377
Nigeria,drink alcohol,-0.5819592628516004,-15.132532,-12.449737,-2.6827955
Nigeria,have an extramarital affair,-0.7138700290979632,-14.346623,-11.944448,-2.4021747
Nigeria,gamble,-0.7623666343355966,-14.217707,-11.9567995,-2.2609057
Nigeria,have sex between unmarried adults,-0.7235693501454898,-14.776159,-12.192591,-2.5835695
Japan,use contraceptives,0.6614285714285715,-15.013329,-12.848566,-2.164763
Japan,get a divorce,0.42571428571428566,-14.900072,-13.693674,-1.206398
Japan,have an abortion,0.17285714285714288,-14.903345,-12.874616,-2.0287294
Japan,be homosexual,0.07714285714285718,-14.512304,-12.7758045,-1.7364988
Japan,drink alcohol,0.5971428571428571,-15.561007,-13.490041,-2.0709655
Japan,have an extramarital affair,-0.5542857142857143,-15.006819,-13.086637,-1.9201828
Japan,gamble,0.05714285714285716,-15.210004,-13.143308,-2.066696
Japan,have sex between unmarried adults,0.2742857142857143,-15.246147,-13.385466,-1.8606813
Malaysia,use contraceptives,-0.1739659367396594,-14.197729,-12.239372,-1.9583576
Malaysia,get a divorce,-0.27128953771289543,-14.300211,-12.58038,-1.7198308
Malaysia,have an abortion,-0.7396593673965937,-14.597193,-12.601957,-1.9952348
Malaysia,be homosexual,-0.8357664233576643,-14.133398,-12.305007,-1.8283923
Malaysia,drink alcohol,-0.5888077858880778,-14.597223,-12.687553,-1.9096696
Malaysia,have an extramarital affair,-0.8783454987834549,-14.323865,-12.435373,-1.8884904
Malaysia,gamble,-0.6800486618004866,-13.683039,-11.976114,-1.7069241
Malaysia,have sex between unmarried adults,-0.8357664233576643,-14.401953,-12.480196,-1.9217577
Kenya,use contraceptives,0.14661654135338342,-13.690918,-11.7980995,-1.8928177
Kenya,get a divorce,-0.40350877192982454,-13.712786,-12.146398,-1.5663884
Kenya,have an abortion,-0.7819548872180452,-14.029257,-12.234422,-1.7948349
Kenya,be homosexual,-0.8483709273182958,-13.412073,-11.769623,-1.6424501
Kenya,drink alcohol,-0.47869674185463656,-14.006287,-12.058322,-1.9479644
Kenya,have an extramarital affair,-0.713032581453634,-13.846593,-12.061046,-1.785547
Kenya,gamble,-0.593984962406015,-13.481029,-11.811046,-1.6699827
Kenya,have sex between unmarried adults,-0.7468671679197996,-13.820734,-12.028801,-1.7919327
Indonesia,use contraceptives,0.541,-15.393829,-12.661146,-2.7326827
Indonesia,get a divorce,-0.37999999999999995,-15.375582,-12.880633,-2.494948
Indonesia,have an abortion,-0.878,-15.791815,-13.105982,-2.685834
Indonesia,be homosexual,-0.912,-15.222529,-12.688684,-2.5338442
Indonesia,drink alcohol,-0.834,-16.010502,-13.307749,-2.7027545
Indonesia,have an extramarital affair,-0.916,-15.22378,-12.6399975,-2.583783
Indonesia,gamble,-0.865,-14.923078,-12.43027,-2.4928071
Indonesia,have sex between unmarried adults,-0.951,-15.746295,-12.973126,-2.7731707
Uganda,use contraceptives,0.12375000000000003,-14.555689,-12.057829,-2.4978592
Uganda,get a divorce,-0.6675,-14.414917,-12.240597,-2.1743212
Uganda,have an abortion,-0.8637499999999999,-14.832881,-12.537916,-2.2949643
Uganda,be homosexual,-0.92125,-14.48132,-12.215395,-2.2659268
Uganda,drink alcohol,-0.38125,-15.035166,-12.496808,-2.5383575
Uganda,have an extramarital affair,-0.73,-14.573416,-12.207728,-2.3656876
Uganda,gamble,-0.77,-14.448349,-12.135793,-2.3125565
Uganda,have sex between unmarried adults,-0.68625,-14.758423,-12.315423,-2.4429991
Jordan,use contraceptives,0.311,-15.023389,-12.684665,-2.3387237
Jordan,get a divorce,0.47700000000000004,-14.404303,-12.863833,-1.5404692
Jordan,have an abortion,-0.494,-15.487627,-13.214429,-2.273198
Jordan,be homosexual,-0.9319999999999999,-15.409741,-13.162616,-2.2471263
Jordan,drink alcohol,-0.819,-15.530688,-13.258217,-2.2724714
Jordan,have an extramarital affair,-0.919,-15.284639,-13.160471,-2.1241684
Jordan,gamble,-0.886,-14.723152,-12.906095,-1.817058
Jordan,have sex between unmarried adults,-0.941,-15.632675,-13.457255,-2.1754193
Argentina,use contraceptives,0.6324786324786325,-14.021771,-12.581934,-1.4398359
Argentina,get a divorce,0.43833943833943834,-14.163603,-13.2944765,-0.8691271
Argentina,have an abortion,-0.38217338217338215,-14.488235,-13.048236,-1.4399993
Argentina,be homosexual,0.20146520146520147,-13.217654,-12.217914,-0.9997419
Argentina,drink alcohol,-0.1367521367521367,-14.602716,-13.147519,-1.4551973
Argentina,have an extramarital affair,-0.5921855921855922,-14.349947,-13.070361,-1.2795852
Argentina,gamble,-0.27472527472527475,-13.949244,-12.649214,-1.300029
Argentina,have sex between unmarried adults,0.22222222222222224,-14.205866,-13.00043,-1.2054352
Philippines,use contraceptives,0.30597014925373134,-13.709871,-11.51324,-2.1966307
Philippines,get a divorce,-0.42164179104477617,-13.9732,-11.953741,-2.019458
Philippines,have an abortion,-0.9116915422885573,-14.233381,-12.036919,-2.196463
Philippines,be homosexual,-0.39925373134328357,-13.622014,-11.545677,-2.0763369
Philippines,drink alcohol,-0.04726368159203981,-14.180223,-11.848717,-2.3315063
Philippines,have an extramarital affair,-0.8445273631840796,-13.715979,-11.61781,-2.098169
Philippines,gamble,-0.4042288557213931,-13.690221,-11.675962,-2.014258
Philippines,have sex between unmarried adults,-0.5087064676616916,-13.9003525,-11.7365055,-2.1638474
Tunisia,use contraceptives,-0.128,-14.650149,-12.350485,-2.299664
Tunisia,get a divorce,-0.31999999999999995,-14.086296,-12.44045,-1.6458466
Tunisia,have an abortion,-0.742,-15.126396,-12.840856,-2.2855394
Tunisia,be homosexual,-0.921,-14.888243,-12.656343,-2.2319
Tunisia,drink alcohol,-0.8069999999999999,-15.189481,-12.926379,-2.263101
Tunisia,have an extramarital affair,-0.877,-14.834997,-12.696632,-2.1383653
Tunisia,gamble,-0.901,-14.146835,-12.226484,-1.9203507
Tunisia,have sex between unmarried adults,-0.865,-15.22435,-12.855395,-2.3689542
China,use contraceptives,0.35926844389336643,-14.670319,-12.306773,-2.363544
China,get a divorce,0.19931804091754496,-14.248667,-12.761145,-1.4875215
China,have an abortion,-0.07284562926224425,-14.7782135,-12.592629,-2.1855834
China,be homosexual,-0.47241165530068197,-14.521082,-12.42704,-2.0940413
China,drink alcohol,-0.2876627402355859,-15.202291,-12.815892,-2.386398
China,have an extramarital affair,-0.6599504029758214,-14.597064,-12.551027,-2.0460372
China,gamble,-0.4621822690638562,-14.037824,-12.138707,-1.899115
China,have sex between unmarried adults,-0.453812771233726,-14.790007,-12.686376,-2.1036317
Pakistan,use contraceptives,-0.47960033305578686,-15.045816,-12.438881,-2.606935
Pakistan,get a divorce,-0.6444629475437136,-14.81745,-12.598615,-2.218835
Pakistan,have an abortion,-0.835970024979184,-15.487726,-12.991556,-2.4961715
Pakistan,be homosexual,-0.8642797668609492,-14.795614,-12.504886,-2.2907288
Pakistan,drink alcohol,-0.9283930058284763,-15.674326,-13.018509,-2.6558168
Pakistan,have an extramarital affair,-0.9150707743547044,-15.043268,-12.715019,-2.3282485
Pakistan,gamble,-0.9342214820982515,-14.375295,-12.191088,-2.1842072
Pakistan,have sex between unmarried adults,-0.9383846794338052,-15.144373,-12.651436,-2.4929366
Ghana,use contraceptives,-0.13016270337922403,-14.271072,-12.172972,-2.0981002
Ghana,get a divorce,-0.6645807259073843,-14.092242,-12.356272,-1.7359709
Ghana,have an abortion,-0.8936170212765958,-14.725281,-12.822535,-1.9027468
Ghana,be homosexual,-0.9662077596996246,-13.991419,-12.096349,-1.8950701
Ghana,drink alcohol,-0.6921151439299124,-14.991644,-12.769743,-2.2219007
Ghana,have an extramarital affair,-0.7634543178973716,-14.420253,-12.601787,-1.8184662
Ghana,gamble,-0.8710888610763454,-14.043009,-12.339352,-1.7036574
Ghana,have sex between unmarried adults,-0.7647058823529411,-14.585169,-12.602655,-1.9825146
South Africa,use contraceptives,0.5288343558282209,-14.452237,-12.613044,-1.8391939
South Africa,get a divorce,-0.21472392638036808,-14.38786,-12.943433,-1.4444275
South Africa,have an abortion,-0.4834355828220859,-14.759878,-13.097539,-1.6623396
South Africa,be homosexual,-0.4012269938650307,-14.228109,-12.587393,-1.6407166
South Africa,drink alcohol,-0.11165644171779143,-14.815523,-12.964877,-1.8506453
South Africa,have an extramarital affair,-0.5349693251533743,-14.73998,-12.961446,-1.7785339
South Africa,gamble,-0.19509202453987728,-14.11199,-12.418847,-1.6931441
South Africa,have sex between unmarried adults,-0.23067484662576687,-14.628534,-12.885356,-1.743178
Palestinian territories,use contraceptives,0.2740740740740741,-15.289749,-13.049093,-2.2406569
Palestinian territories,get a divorce,0.04444444444444445,-14.796034,-13.118123,-1.6779115
Palestinian territories,have an abortion,-0.46913580246913583,-15.282059,-13.120506,-2.1615524
Palestinian territories,be homosexual,-0.9308641975308641,-15.250839,-13.2014065,-2.049434
Palestinian territories,drink alcohol,-0.8814814814814815,-15.636294,-13.3515215,-2.2847748
Palestinian territories,have an extramarital affair,-0.9320987654320988,-14.905777,-12.942795,-1.9629806
Palestinian territories,gamble,-0.9037037037037037,-14.758311,-12.698972,-2.0593398
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-15.436731,-13.382327,-2.0544038
Israel,use contraceptives,0.17678958785249457,-14.451126,-12.515497,-1.9356289
Israel,get a divorce,-0.0021691973969631406,-14.137799,-13.049182,-1.088617
Israel,have an abortion,-0.17462039045553146,-14.611853,-12.822619,-1.7892332
Israel,be homosexual,-0.3785249457700651,-14.320959,-12.677767,-1.643193
Israel,drink alcohol,-0.15184381778741868,-14.888124,-12.966113,-1.9220108
Israel,have an extramarital affair,-0.6898047722342734,-14.492838,-12.758231,-1.734607
Israel,gamble,-0.46203904555314534,-13.987024,-12.561162,-1.4258623
Israel,have sex between unmarried adults,-0.2537960954446854,-14.652283,-13.0733,-1.5789824
Bolivia,use contraceptives,0.39125,-13.678789,-11.844429,-1.8343598
Bolivia,get a divorce,-0.18874999999999997,-13.690836,-12.180788,-1.5100486
Bolivia,have an abortion,-0.7699999999999999,-14.148718,-12.288914,-1.8598039
Bolivia,be homosexual,-0.19874999999999998,-13.426933,-11.777769,-1.6491638
Bolivia,drink alcohol,-0.5725,-14.135117,-12.207304,-1.9278109
Bolivia,have an extramarital affair,-0.7825,-13.875259,-12.1112385,-1.7640216
Bolivia,gamble,-0.5075000000000001,-13.335833,-11.710207,-1.625625
Bolivia,have sex between unmarried adults,-0.32625,-13.770636,-12.11367,-1.6569655
Venezuela,use contraceptives,0.7729999999999999,-14.030027,-11.753278,-2.27675
Venezuela,get a divorce,0.33899999999999997,-14.226115,-12.463283,-1.762833
Venezuela,have an abortion,-0.687,-14.725622,-12.637869,-2.0877533
Venezuela,be homosexual,-0.176,-13.728015,-11.856382,-1.8716326
Venezuela,drink alcohol,-0.03500000000000003,-14.521665,-12.257808,-2.2638564
Venezuela,have an extramarital affair,-0.639,-14.107442,-12.161308,-1.9461336
Venezuela,gamble,-0.39399999999999996,-14.021112,-12.050798,-1.9703138
Venezuela,have sex between unmarried adults,0.395,-14.174121,-12.196111,-1.9780102
El Salvador,use contraceptives,0.42045454545454547,-14.469069,-12.589325,-1.8797439
El Salvador,get a divorce,-0.1755050505050505,-14.132672,-12.643572,-1.4891008
El Salvador,have an abortion,-0.8345959595959596,-14.79003,-12.916539,-1.8734909
El Salvador,be homosexual,-0.5353535353535354,-13.854826,-12.266058,-1.588768
El Salvador,drink alcohol,-0.7146464646464646,-15.082234,-13.047808,-2.0344272
El Salvador,have an extramarital affair,-0.8573232323232323,-14.519771,-12.666222,-1.8535492
El Salvador,gamble,-0.7487373737373737,-14.261177,-12.477778,-1.7833983
El Salvador,have sex between unmarried adults,-0.3181818181818182,-14.666334,-12.941193,-1.7251419
universal,use contraceptives,0.0,-14.028656,-12.631884,-1.3967727
universal,get a divorce,0.0,-14.036139,-13.530607,-0.5055313
universal,have an abortion,0.0,-14.032066,-12.732346,-1.2997205
universal,be homosexual,0.0,-13.046025,-11.816324,-1.229701
universal,drink alcohol,0.0,-14.417575,-12.909055,-1.508522
universal,have an extramarital affair,0.0,-14.469249,-12.807223,-1.6620257
universal,gamble,0.0,-12.37557,-11.035146,-1.3404251
universal,have sex between unmarried adults,0.0,-13.995367,-12.859688,-1.1356795
