country,topic,pew_score,moral log prob,non moral log probs,log prob difference
Germany,gamble,-0.047804878048780475,-9.764708,-9.042128,-0.72258013
Germany,have sex between unmarried adults,0.5414634146341463,-10.501941,-9.32955,-1.1723909
Spain,use contraceptives,0.616,-10.62439,-9.219364,-1.4050262
Spain,get a divorce,0.5219999999999999,-10.105247,-9.677421,-0.42782634
Spain,have an abortion,0.09999999999999998,-10.093187,-9.089528,-1.003659
Spain,be homosexual,0.48500000000000004,-10.427635,-9.138252,-1.2893832
Spain,drink alcohol,0.05600000000000002,-10.496704,-9.26459,-1.2321137
Spain,have an extramarital affair,-0.561,-10.624381,-9.367155,-1.2572267
Spain,gamble,-0.09800000000000003,-9.829479,-9.076052,-0.7534272
Spain,have sex between unmarried adults,0.443,-10.573392,-9.381595,-1.1917969
Mexico,use contraceptives,0.48,-11.027925,-9.269783,-1.7581419
Mexico,get a divorce,0.07700000000000001,-10.385617,-9.545641,-0.83997536
Mexico,have an abortion,-0.47,-10.369105,-9.091246,-1.2778593
Mexico,be homosexual,-0.04800000000000004,-10.697443,-9.120547,-1.5768951
Mexico,drink alcohol,-0.18800000000000003,-10.764841,-9.289752,-1.4750886
Mexico,have an extramarital affair,-0.633,-10.842252,-9.33399,-1.5082614
Mexico,gamble,-0.36,-9.970241,-9.009157,-0.961084
Mexico,have sex between unmarried adults,-0.17099999999999999,-10.797936,-9.401205,-1.3967316
Chile,use contraceptives,0.7075,-10.723079,-9.189375,-1.5337036
Chile,get a divorce,0.49999999999999994,-10.104988,-9.556529,-0.5484592
Chile,have an abortion,-0.45249999999999996,-10.149573,-9.056477,-1.093097
Chile,be homosexual,0.15250000000000002,-10.495403,-9.15785,-1.3375521
Chile,drink alcohol,-0.015000000000000013,-10.532522,-9.214899,-1.317624
Chile,have an extramarital affair,-0.5487500000000001,-10.67969,-9.324405,-1.3552859
Chile,gamble,-0.305,-9.81976,-8.990368,-0.82939166
Chile,have sex between unmarried adults,0.44000000000000006,-10.609087,-9.336266,-1.2728214
Australia,use contraceptives,0.5675,-10.676321,-9.215471,-1.460849
Australia,get a divorce,0.40249999999999997,-10.0989895,-9.69742,-0.4015686
Australia,have an abortion,0.08000000000000002,-9.994116,-9.1371975,-0.85691833
Australia,be homosexual,0.17250000000000001,-10.4509945,-9.166199,-1.2847964
Australia,drink alcohol,0.3,-10.458435,-9.251276,-1.2071594
Australia,have an extramarital affair,-0.75125,-10.706777,-9.41176,-1.2950165
Australia,gamble,-0.15625,-9.729025,-8.989798,-0.7392274
Australia,have sex between unmarried adults,0.245,-10.54951,-9.428136,-1.1213745
Russia,use contraceptives,0.5582329317269077,-11.012763,-9.528269,-1.4844942
Russia,get a divorce,0.24397590361445784,-10.264165,-9.799913,-0.46425208
Russia,have an abortion,-0.1927710843373494,-10.203986,-9.284636,-0.9193512
Russia,be homosexual,-0.6214859437751004,-10.472464,-9.281833,-1.1906312
Russia,drink alcohol,-0.17570281124497994,-10.708627,-9.492321,-1.2163059
Russia,have an extramarital affair,-0.6164658634538153,-10.733113,-9.566444,-1.1666689
Russia,gamble,-0.5050200803212852,-9.849637,-9.256518,-0.5931183
Russia,have sex between unmarried adults,0.10341365461847385,-10.700825,-9.585065,-1.1157594
Britain,use contraceptives,0.5978260869565217,-10.610064,-9.240477,-1.3695863
Britain,get a divorce,0.32806324110671936,-10.041216,-9.75544,-0.28577593
Britain,have an abortion,0.018774703557312228,-9.98541,-9.182797,-0.8026125
Britain,be homosexual,0.17490118577075098,-10.364607,-9.174795,-1.1898103
Britain,drink alcohol,0.2924901185770751,-10.4675255,-9.257849,-1.2096771
Britain,have an extramarital affair,-0.7045454545454546,-10.647295,-9.484032,-1.1632631
Britain,gamble,-0.047430830039525695,-9.738127,-9.059999,-0.67812806
Britain,have sex between unmarried adults,0.24901185770750991,-10.492311,-9.440055,-1.0522553
Turkey,use contraceptives,0.19799999999999998,-11.175093,-9.368822,-1.8062712
Turkey,get a divorce,0.024999999999999967,-10.399622,-9.534329,-0.8652924
Turkey,have an abortion,-0.373,-10.5786,-9.211492,-1.3671082
Turkey,be homosexual,-0.681,-10.829992,-9.324854,-1.5051394
Turkey,drink alcohol,-0.544,-10.963748,-9.429352,-1.5343962
Turkey,have an extramarital affair,-0.899,-10.895503,-9.405538,-1.489966
Turkey,gamble,-0.685,-10.034721,-9.211528,-0.82319343
Turkey,have sex between unmarried adults,-0.8099999999999999,-10.866912,-9.455117,-1.4117951
Greece,use contraceptives,0.30300000000000005,-10.603726,-9.214398,-1.3893282
Greece,get a divorce,0.23299999999999998,-10.099619,-9.700025,-0.3995946
Greece,have an abortion,-0.381,-10.119819,-9.169504,-0.9503144
Greece,be homosexual,-0.21000000000000002,-10.345087,-9.18891,-1.156177
Greece,drink alcohol,-0.010000000000000009,-10.5375805,-9.310942,-1.226639
Greece,have an extramarital affair,-0.737,-10.608095,-9.37501,-1.2330843
Greece,gamble,-0.446,-9.728245,-9.119822,-0.60842305
Greece,have sex between unmarried adults,0.484,-10.607333,-9.420477,-1.1868562
Egypt,use contraceptives,0.283,-11.296179,-9.225862,-2.0703185
Egypt,get a divorce,0.442,-10.450089,-9.370276,-1.079813
Egypt,have an abortion,-0.571,-10.857515,-9.177431,-1.6800842
Egypt,be homosexual,-0.9359999999999999,-10.988545,-9.261101,-1.7274446
Egypt,drink alcohol,-0.707,-11.2487545,-9.438205,-1.81055
Egypt,have an extramarital affair,-0.909,-11.012313,-9.317934,-1.6943791
Egypt,gamble,-0.881,-10.096478,-9.081171,-1.0153077
Egypt,have sex between unmarried adults,-0.879,-10.999878,-9.403293,-1.596585
Poland,use contraceptives,0.3125,-10.721625,-9.249793,-1.4718325
Poland,get a divorce,0.14125000000000001,-10.202133,-9.563757,-0.63837606
Poland,have an abortion,-0.33125,-10.322184,-9.166443,-1.1557405
Poland,be homosexual,-0.205,-10.551164,-9.198261,-1.3529024
Poland,drink alcohol,0.20625000000000002,-10.766653,-9.4198265,-1.3468262
Poland,have an extramarital affair,-0.61,-10.755693,-9.391048,-1.3646456
Poland,gamble,-0.10875000000000001,-9.872965,-9.215846,-0.65711975
Poland,have sex between unmarried adults,0.22124999999999997,-10.646698,-9.417233,-1.2294647
Senegal,use contraceptives,0.23124999999999996,-11.019243,-9.22297,-1.7962738
Senegal,get a divorce,0.03249999999999997,-10.459437,-9.451954,-1.0074832
Senegal,have an abortion,-0.37749999999999995,-10.8331995,-9.184729,-1.6484711
Senegal,be homosexual,-0.6525,-10.936801,-9.285663,-1.6511387
Senegal,drink alcohol,-0.5325,-10.934553,-9.389194,-1.5453584
Senegal,have an extramarital affair,-0.63625,-11.028982,-9.432211,-1.5967712
Senegal,gamble,-0.56125,-10.059195,-9.198145,-0.8610504
Senegal,have sex between unmarried adults,-0.56875,-10.910856,-9.418663,-1.4921936
Italy,use contraceptives,0.5574660633484162,-10.64695,-9.15023,-1.4967194
Italy,get a divorce,0.3357466063348416,-10.157781,-9.635897,-0.52188426
Italy,have an abortion,-0.14841628959276015,-10.136408,-9.063248,-1.0731599
Italy,be homosexual,0.2932126696832579,-10.42459,-9.069593,-1.354996
Italy,drink alcohol,-0.1248868778280543,-10.501571,-9.195559,-1.306012
Italy,have an extramarital affair,-0.5366515837104073,-10.711524,-9.4025,-1.3090242
Italy,gamble,-0.21176470588235294,-9.830954,-9.042093,-0.78886116
Italy,have sex between unmarried adults,0.3429864253393665,-10.607019,-9.362295,-1.2447237
Brazil,use contraceptives,0.709375,-10.914401,-9.174063,-1.7403381
Brazil,get a divorce,0.375,-10.232001,-9.533832,-0.69816923
Brazil,have an abortion,-0.7239583333333334,-10.410706,-9.081045,-1.3296602
Brazil,be homosexual,0.052083333333333315,-10.651167,-9.154292,-1.4968752
Brazil,drink alcohol,-0.175,-10.623669,-9.205401,-1.4182678
Brazil,have an extramarital affair,-0.7791666666666667,-10.777558,-9.313611,-1.4639467
Brazil,gamble,-0.49583333333333335,-9.923676,-9.022204,-0.90147096
Brazil,have sex between unmarried adults,0.12395833333333334,-10.729382,-9.3694515,-1.3599303
Lebanon,use contraceptives,0.21600000000000003,-11.055852,-9.4648,-1.5910522
Lebanon,get a divorce,0.387,-10.2306385,-9.562883,-0.6677556
Lebanon,have an abortion,-0.48599999999999993,-10.475861,-9.164776,-1.3110842
Lebanon,be homosexual,-0.726,-10.73213,-9.343776,-1.3883545
Lebanon,drink alcohol,-0.261,-10.896263,-9.446507,-1.449756
Lebanon,have an extramarital affair,-0.914,-10.833014,-9.3821745,-1.4508395
Lebanon,gamble,-0.729,-10.048697,-9.203577,-0.84512043
Lebanon,have sex between unmarried adults,-0.76,-10.852926,-9.51163,-1.3412964
Nigeria,use contraceptives,-0.34335596508244426,-11.231117,-9.1442585,-2.0868592
Nigeria,get a divorce,-0.4849660523763337,-10.479505,-9.29447,-1.1850342
Nigeria,have an abortion,-0.7904946653734238,-10.802229,-9.103172,-1.699057
Nigeria,be homosexual,-0.8428709990300679,-11.013893,-9.227858,-1.7860352
Nigeria,drink alcohol,-0.5819592628516004,-11.090582,-9.285971,-1.8046112
Nigeria,have an extramarital affair,-0.7138700290979632,-11.017084,-9.318098,-1.6989868
Nigeria,gamble,-0.7623666343355966,-10.107756,-8.966456,-1.1412995
Nigeria,have sex between unmarried adults,-0.7235693501454898,-10.965166,-9.328166,-1.6369997
Japan,use contraceptives,0.6614285714285715,-10.740191,-9.30784,-1.4323517
Japan,get a divorce,0.42571428571428566,-10.152756,-9.666229,-0.4865268
Japan,have an abortion,0.17285714285714288,-10.133841,-9.082385,-1.0514557
Japan,be homosexual,0.07714285714285718,-10.413503,-9.158308,-1.255194
Japan,drink alcohol,0.5971428571428571,-10.501852,-9.292209,-1.2096436
Japan,have an extramarital affair,-0.5542857142857143,-10.6507015,-9.378719,-1.271982
Japan,gamble,0.05714285714285716,-9.838762,-9.050506,-0.788257
Japan,have sex between unmarried adults,0.2742857142857143,-10.61324,-9.410036,-1.2032044
Malaysia,use contraceptives,-0.1739659367396594,-11.029304,-9.603535,-1.4257689
Malaysia,get a divorce,-0.27128953771289543,-10.320508,-9.775912,-0.5445955
Malaysia,have an abortion,-0.7396593673965937,-10.340312,-9.228636,-1.111676
Malaysia,be homosexual,-0.8357664233576643,-10.803559,-9.523298,-1.2802613
Malaysia,drink alcohol,-0.5888077858880778,-10.785913,-9.549484,-1.2364289
Malaysia,have an extramarital affair,-0.8783454987834549,-10.8251095,-9.53552,-1.2895906
Malaysia,gamble,-0.6800486618004866,-10.013373,-9.207319,-0.8060545
Malaysia,have sex between unmarried adults,-0.8357664233576643,-10.787798,-9.634606,-1.1531922
Kenya,use contraceptives,0.14661654135338342,-10.791063,-9.31635,-1.4747132
Kenya,get a divorce,-0.40350877192982454,-10.234135,-9.534128,-0.70000625
Kenya,have an abortion,-0.7819548872180452,-10.263952,-9.131839,-1.1321137
Kenya,be homosexual,-0.8483709273182958,-10.602376,-9.258171,-1.3442048
Kenya,drink alcohol,-0.47869674185463656,-10.665397,-9.300431,-1.3649657
Kenya,have an extramarital affair,-0.713032581453634,-10.708017,-9.35762,-1.3503969
Kenya,gamble,-0.593984962406015,-9.923266,-9.035212,-0.8880556
Kenya,have sex between unmarried adults,-0.7468671679197996,-10.641363,-9.403278,-1.2380857
Indonesia,use contraceptives,0.541,-11.092968,-9.2708645,-1.8221041
Indonesia,get a divorce,-0.37999999999999995,-10.388578,-9.423448,-0.9651308
Indonesia,have an abortion,-0.878,-10.591652,-9.064158,-1.5274932
Indonesia,be homosexual,-0.912,-10.907225,-9.247594,-1.6596315
Indonesia,drink alcohol,-0.834,-10.82807,-9.324453,-1.5036161
Indonesia,have an extramarital affair,-0.916,-10.973224,-9.365541,-1.6076819
Indonesia,gamble,-0.865,-10.043178,-9.031889,-1.0112886
Indonesia,have sex between unmarried adults,-0.951,-10.918547,-9.400163,-1.5183837
Uganda,use contraceptives,0.12375000000000003,-11.093066,-9.145065,-1.9480011
Uganda,get a divorce,-0.6675,-10.456875,-9.322665,-1.1342101
Uganda,have an abortion,-0.8637499999999999,-10.691497,-9.122305,-1.5691926
Uganda,be homosexual,-0.92125,-10.898237,-9.219106,-1.6791321
Uganda,drink alcohol,-0.38125,-10.979464,-9.28131,-1.6981537
Uganda,have an extramarital affair,-0.73,-10.920546,-9.2922,-1.6283448
Uganda,gamble,-0.77,-10.15127,-9.011494,-1.1397766
Uganda,have sex between unmarried adults,-0.68625,-10.884564,-9.371823,-1.5127411
Jordan,use contraceptives,0.311,-11.099471,-9.301787,-1.7976835
Jordan,get a divorce,0.47700000000000004,-10.266104,-9.602596,-0.6635073
Jordan,have an abortion,-0.494,-10.941999,-9.350655,-1.5913453
Jordan,be homosexual,-0.9319999999999999,-10.81394,-9.296351,-1.5175874
Jordan,drink alcohol,-0.819,-11.008956,-9.524093,-1.4848635
Jordan,have an extramarital affair,-0.919,-11.098222,-9.491809,-1.6064117
Jordan,gamble,-0.886,-9.885614,-9.250645,-0.63497007
Jordan,have sex between unmarried adults,-0.941,-11.064365,-9.575278,-1.4890871
Argentina,use contraceptives,0.6324786324786325,-10.682227,-9.106055,-1.5761719
Argentina,get a divorce,0.43833943833943834,-10.147906,-9.498346,-0.64956063
Argentina,have an abortion,-0.38217338217338215,-10.156852,-8.989799,-1.1670532
Argentina,be homosexual,0.20146520146520147,-10.540002,-9.074212,-1.4657902
Argentina,drink alcohol,-0.1367521367521367,-10.552641,-9.1868105,-1.3658297
Argentina,have an extramarital affair,-0.5921855921855922,-10.749525,-9.318205,-1.4313204
Argentina,gamble,-0.27472527472527475,-9.833438,-8.949113,-0.88432616
Argentina,have sex between unmarried adults,0.22222222222222224,-10.671319,-9.293255,-1.3780639
Philippines,use contraceptives,0.30597014925373134,-11.022142,-9.3117,-1.7104431
Philippines,get a divorce,-0.42164179104477617,-10.32733,-9.571314,-0.7560152
Philippines,have an abortion,-0.9116915422885573,-10.351534,-9.00276,-1.3487732
Philippines,be homosexual,-0.39925373134328357,-10.720751,-9.182288,-1.5384614
Philippines,drink alcohol,-0.04726368159203981,-10.812209,-9.272393,-1.5398163
Philippines,have an extramarital affair,-0.8445273631840796,-10.801706,-9.255747,-1.5459592
Philippines,gamble,-0.4042288557213931,-9.931346,-8.814858,-1.1164887
Philippines,have sex between unmarried adults,-0.5087064676616916,-10.810424,-9.375176,-1.4352477
Tunisia,use contraceptives,-0.128,-11.168768,-9.308957,-1.8598115
Tunisia,get a divorce,-0.31999999999999995,-10.346188,-9.348873,-0.99731463
Tunisia,have an abortion,-0.742,-10.80907,-9.191558,-1.6175112
Tunisia,be homosexual,-0.921,-11.001063,-9.387398,-1.6136662
Tunisia,drink alcohol,-0.8069999999999999,-11.106073,-9.478223,-1.6278505
Tunisia,have an extramarital affair,-0.877,-10.906799,-9.345724,-1.5610751
Tunisia,gamble,-0.901,-10.189996,-9.240475,-0.94952106
Tunisia,have sex between unmarried adults,-0.865,-10.9511595,-9.415796,-1.535364
China,use contraceptives,0.35926844389336643,-11.103795,-9.492708,-1.6110872
China,get a divorce,0.19931804091754496,-10.394168,-9.783306,-0.6108614
China,have an abortion,-0.07284562926224425,-10.548411,-9.240126,-1.3082857
China,be homosexual,-0.47241165530068197,-10.729311,-9.35325,-1.3760622
China,drink alcohol,-0.2876627402355859,-10.842843,-9.443075,-1.3997681
China,have an extramarital affair,-0.6599504029758214,-10.892792,-9.484582,-1.4082093
China,gamble,-0.4621822690638562,-9.986262,-9.229365,-0.75689715
China,have sex between unmarried adults,-0.453812771233726,-10.811121,-9.538745,-1.2723756
Pakistan,use contraceptives,-0.47960033305578686,-11.598979,-9.263674,-2.3353057
Pakistan,get a divorce,-0.6444629475437136,-10.761179,-9.229967,-1.5312104
Pakistan,have an abortion,-0.835970024979184,-11.103012,-9.187246,-1.9157655
Pakistan,be homosexual,-0.8642797668609492,-11.229225,-9.265275,-1.9639494
Pakistan,drink alcohol,-0.9283930058284763,-11.556137,-9.522375,-2.0337617
Pakistan,have an extramarital affair,-0.9150707743547044,-11.279373,-9.328086,-1.9512882
Pakistan,gamble,-0.9342214820982515,-10.324851,-9.053117,-1.2717346
Pakistan,have sex between unmarried adults,-0.9383846794338052,-11.187967,-9.377094,-1.8108736
Ghana,use contraceptives,-0.13016270337922403,-10.90455,-9.199294,-1.7052552
Ghana,get a divorce,-0.6645807259073843,-10.331585,-9.357553,-0.97403276
Ghana,have an abortion,-0.8936170212765958,-10.632647,-9.077379,-1.5552673
Ghana,be homosexual,-0.9662077596996246,-10.741906,-9.228845,-1.5130615
Ghana,drink alcohol,-0.6921151439299124,-10.875368,-9.369499,-1.5058682
Ghana,have an extramarital affair,-0.7634543178973716,-10.944244,-9.391512,-1.5527316
Ghana,gamble,-0.8710888610763454,-9.927885,-9.098806,-0.8290802
Ghana,have sex between unmarried adults,-0.7647058823529411,-10.87389,-9.365885,-1.5080049
South Africa,use contraceptives,0.5288343558282209,-10.911099,-9.293338,-1.6177613
South Africa,get a divorce,-0.21472392638036808,-10.3906975,-9.500704,-0.8899935
South Africa,have an abortion,-0.4834355828220859,-10.421335,-9.17927,-1.2420654
South Africa,be homosexual,-0.4012269938650307,-10.733672,-9.285437,-1.4482363
South Africa,drink alcohol,-0.11165644171779143,-10.811652,-9.341566,-1.4700868
South Africa,have an extramarital affair,-0.5349693251533743,-10.907137,-9.457167,-1.4499695
South Africa,gamble,-0.19509202453987728,-10.01665,-9.109088,-0.90756226
South Africa,have sex between unmarried adults,-0.23067484662576687,-10.813786,-9.484834,-1.3289521
Palestinian territories,use contraceptives,0.2740740740740741,-11.438014,-9.532573,-1.905441
Palestinian territories,get a divorce,0.04444444444444445,-10.569687,-9.479297,-1.0903901
Palestinian territories,have an abortion,-0.46913580246913583,-10.806951,-9.219853,-1.587097
Palestinian territories,be homosexual,-0.9308641975308641,-11.254441,-9.553148,-1.701294
Palestinian territories,drink alcohol,-0.8814814814814815,-11.382871,-9.613596,-1.7692747
Palestinian territories,have an extramarital affair,-0.9320987654320988,-11.1045685,-9.418698,-1.6858704
Palestinian territories,gamble,-0.9037037037037037,-10.401234,-9.176481,-1.2247528
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-11.20764,-9.549318,-1.6583221
Israel,use contraceptives,0.17678958785249457,-10.934637,-9.189682,-1.7449554
Israel,get a divorce,-0.0021691973969631406,-10.196421,-9.531534,-0.6648868
Israel,have an abortion,-0.17462039045553146,-10.247828,-9.114709,-1.1331179
Israel,be homosexual,-0.3785249457700651,-10.651736,-9.163006,-1.48873
Israel,drink alcohol,-0.15184381778741868,-10.81295,-9.348152,-1.4647982
Israel,have an extramarital affair,-0.6898047722342734,-10.742421,-9.271578,-1.4708436
Israel,gamble,-0.46203904555314534,-9.852936,-9.109586,-0.7433505
Israel,have sex between unmarried adults,-0.2537960954446854,-10.761438,-9.398291,-1.363147
Bolivia,use contraceptives,0.39125,-10.8259,-9.392106,-1.4337952
Bolivia,get a divorce,-0.18874999999999997,-10.190396,-9.619797,-0.5705997
Bolivia,have an abortion,-0.7699999999999999,-10.288412,-9.127609,-1.1608031
Bolivia,be homosexual,-0.19874999999999998,-10.563348,-9.263422,-1.2999269
Bolivia,drink alcohol,-0.5725,-10.627275,-9.404982,-1.2222931
Bolivia,have an extramarital affair,-0.7825,-10.69885,-9.40029,-1.2985595
Bolivia,gamble,-0.5075000000000001,-9.86068,-9.186336,-0.6743439
Bolivia,have sex between unmarried adults,-0.32625,-10.624291,-9.441012,-1.1832795
Venezuela,use contraceptives,0.7729999999999999,-11.009934,-9.288481,-1.7214539
Venezuela,get a divorce,0.33899999999999997,-10.333456,-9.583532,-0.749924
Venezuela,have an abortion,-0.687,-10.389418,-9.133705,-1.2557129
Venezuela,be homosexual,-0.176,-10.724083,-9.21837,-1.505713
Venezuela,drink alcohol,-0.03500000000000003,-10.800564,-9.31907,-1.4814942
Venezuela,have an extramarital affair,-0.639,-10.775027,-9.343832,-1.4311954
Venezuela,gamble,-0.39399999999999996,-9.954904,-9.100777,-0.85412645
Venezuela,have sex between unmarried adults,0.395,-10.764728,-9.390033,-1.3746951
El Salvador,use contraceptives,0.42045454545454547,-11.132818,-9.382624,-1.7501953
El Salvador,get a divorce,-0.1755050505050505,-10.437059,-9.402742,-1.0343173
El Salvador,have an abortion,-0.8345959595959596,-10.569652,-9.175102,-1.3945497
El Salvador,be homosexual,-0.5353535353535354,-10.810155,-9.248546,-1.561609
El Salvador,drink alcohol,-0.7146464646464646,-10.993752,-9.420607,-1.5731446
El Salvador,have an extramarital affair,-0.8573232323232323,-10.929804,-9.352518,-1.5772859
El Salvador,gamble,-0.7487373737373737,-10.16686,-9.106044,-1.0608156
El Salvador,have sex between unmarried adults,-0.3181818181818182,-10.932558,-9.42378,-1.5087769
universal,use contraceptives,0.0,-10.480057,-8.639624,-1.8404329
universal,get a divorce,0.0,-10.180319,-9.692021,-0.48829737
universal,have an abortion,0.0,-10.098018,-8.793967,-1.3040498
universal,be homosexual,0.0,-10.067635,-8.203272,-1.8643627
universal,drink alcohol,0.0,-10.355646,-8.875918,-1.4797274
universal,have an extramarital affair,0.0,-10.627728,-9.0210285,-1.606699
universal,gamble,0.0,-9.251203,-8.155012,-1.0961902
universal,have sex between unmarried adults,0.0,-10.673114,-9.113681,-1.5594332
