country,topic,pew_score,moral log prob,non moral log probs,log prob difference
Russia,drink alcohol,-0.17570281124497994,-11.514856,-10.323665,-1.191192
Russia,have an extramarital affair,-0.6164658634538153,-11.754025,-10.076225,-1.6777998
Russia,gamble,-0.5050200803212852,-10.1967125,-9.482705,-0.7140082
Russia,have sex between unmarried adults,0.10341365461847385,-11.637234,-10.526167,-1.1110681
Britain,use contraceptives,0.5978260869565217,-10.768374,-10.861079,0.092704676
Britain,get a divorce,0.32806324110671936,-10.366274,-10.157399,-0.20887499
Britain,have an abortion,0.018774703557312228,-10.675364,-10.223662,-0.4517004
Britain,be homosexual,0.17490118577075098,-10.88749,-10.467176,-0.42031422
Britain,drink alcohol,0.2924901185770751,-10.960024,-10.512812,-0.44721237
Britain,have an extramarital affair,-0.7045454545454546,-11.312155,-10.060962,-1.2511921
Britain,gamble,-0.047430830039525695,-10.215958,-10.098649,-0.11730842
Britain,have sex between unmarried adults,0.24901185770750991,-11.003229,-10.700256,-0.30297273
Turkey,use contraceptives,0.19799999999999998,-11.570288,-10.674795,-0.89549255
Turkey,get a divorce,0.024999999999999967,-11.6315565,-10.401648,-1.2299094
Turkey,have an abortion,-0.373,-12.128536,-10.529132,-1.5994043
Turkey,be homosexual,-0.681,-13.281779,-11.228709,-2.0530705
Turkey,drink alcohol,-0.544,-12.712923,-10.95194,-1.7609835
Turkey,have an extramarital affair,-0.899,-12.664372,-10.616682,-2.0476892
Turkey,gamble,-0.685,-10.902789,-9.732104,-1.1706841
Turkey,have sex between unmarried adults,-0.8099999999999999,-13.156382,-11.223623,-1.9327583
Greece,use contraceptives,0.30300000000000005,-10.688364,-10.564863,-0.12350092
Greece,get a divorce,0.23299999999999998,-10.341116,-9.843119,-0.49799857
Greece,have an abortion,-0.381,-10.673292,-10.008527,-0.66476667
Greece,be homosexual,-0.21000000000000002,-10.9216,-10.2086115,-0.7129896
Greece,drink alcohol,-0.010000000000000009,-10.991121,-10.242253,-0.74886763
Greece,have an extramarital affair,-0.737,-11.392035,-9.934844,-1.4571902
Greece,gamble,-0.446,-10.041658,-9.678103,-0.3635541
Greece,have sex between unmarried adults,0.484,-11.13846,-10.497754,-0.64070547
Egypt,use contraceptives,0.283,-11.304558,-10.567548,-0.73701066
Egypt,get a divorce,0.442,-11.085281,-9.960091,-1.125191
Egypt,have an abortion,-0.571,-11.874927,-10.313039,-1.561889
Egypt,be homosexual,-0.9359999999999999,-12.782698,-10.983626,-1.7990711
Egypt,drink alcohol,-0.707,-12.60074,-10.85403,-1.7467102
Egypt,have an extramarital affair,-0.909,-12.4334,-10.429811,-2.0035896
Egypt,gamble,-0.881,-10.753538,-9.649152,-1.1043876
Egypt,have sex between unmarried adults,-0.879,-12.998973,-11.068561,-1.9304125
Poland,use contraceptives,0.3125,-11.064348,-10.937266,-0.12708159
Poland,get a divorce,0.14125000000000001,-10.717551,-10.21688,-0.500671
Poland,have an abortion,-0.33125,-11.038794,-10.377848,-0.6609471
Poland,be homosexual,-0.205,-11.265437,-10.6287775,-0.63666075
Poland,drink alcohol,0.20625000000000002,-11.284869,-10.613161,-0.6717084
Poland,have an extramarital affair,-0.61,-11.710985,-10.330603,-1.380381
Poland,gamble,-0.10875000000000001,-10.386508,-10.150381,-0.23612747
Poland,have sex between unmarried adults,0.22124999999999997,-11.377922,-10.786639,-0.5912827
Senegal,use contraceptives,0.23124999999999996,-10.971037,-10.094236,-0.87680066
Senegal,get a divorce,0.03249999999999997,-11.194231,-9.888953,-1.3052776
Senegal,have an abortion,-0.37749999999999995,-11.613714,-10.074888,-1.5388263
Senegal,be homosexual,-0.6525,-12.161118,-10.460541,-1.7005768
Senegal,drink alcohol,-0.5325,-11.954261,-10.425027,-1.5292343
Senegal,have an extramarital affair,-0.63625,-12.195144,-10.315809,-1.8793342
Senegal,gamble,-0.56125,-10.83223,-9.720342,-1.1118878
Senegal,have sex between unmarried adults,-0.56875,-12.201023,-10.573411,-1.6276124
Italy,use contraceptives,0.5574660633484162,-10.743874,-10.743654,-0.00021944047
Italy,get a divorce,0.3357466063348416,-10.362684,-10.040789,-0.32189506
Italy,have an abortion,-0.14841628959276015,-10.656087,-10.093295,-0.56279147
Italy,be homosexual,0.2932126696832579,-10.860109,-10.345836,-0.51427376
Italy,drink alcohol,-0.1248868778280543,-10.906218,-10.38398,-0.5222374
Italy,have an extramarital affair,-0.5366515837104073,-11.294784,-9.982941,-1.3118432
Italy,gamble,-0.21176470588235294,-10.202709,-9.967981,-0.2347273
Italy,have sex between unmarried adults,0.3429864253393665,-11.022788,-10.592798,-0.42998943
Brazil,use contraceptives,0.709375,-11.096131,-10.7816105,-0.314521
Brazil,get a divorce,0.375,-10.854368,-10.10738,-0.7469865
Brazil,have an abortion,-0.7239583333333334,-11.111258,-10.210409,-0.90084803
Brazil,be homosexual,0.052083333333333315,-11.32557,-10.448028,-0.87754214
Brazil,drink alcohol,-0.175,-11.252645,-10.376124,-0.8765186
Brazil,have an extramarital affair,-0.7791666666666667,-11.652819,-10.199335,-1.4534829
Brazil,gamble,-0.49583333333333335,-10.614216,-10.041239,-0.57297647
Brazil,have sex between unmarried adults,0.12395833333333334,-11.309419,-10.538217,-0.7712022
Lebanon,use contraceptives,0.21600000000000003,-10.910487,-10.322016,-0.58847284
Lebanon,get a divorce,0.387,-10.795515,-9.821839,-0.9736757
Lebanon,have an abortion,-0.48599999999999993,-11.538963,-10.131727,-1.4072359
Lebanon,be homosexual,-0.726,-12.1728,-10.564357,-1.6084436
Lebanon,drink alcohol,-0.261,-12.109637,-10.57091,-1.5387272
Lebanon,have an extramarital affair,-0.914,-12.174977,-10.3083,-1.866677
Lebanon,gamble,-0.729,-10.362604,-9.500544,-0.8620609
Lebanon,have sex between unmarried adults,-0.76,-12.720881,-10.934522,-1.78636
Nigeria,use contraceptives,-0.34335596508244426,-11.387175,-10.169859,-1.2173154
Nigeria,get a divorce,-0.4849660523763337,-11.557942,-10.12657,-1.431372
Nigeria,have an abortion,-0.7904946653734238,-11.986714,-10.38378,-1.6029341
Nigeria,be homosexual,-0.8428709990300679,-12.5099,-10.698358,-1.8115425
Nigeria,drink alcohol,-0.5819592628516004,-12.372039,-10.638231,-1.7338073
Nigeria,have an extramarital affair,-0.7138700290979632,-12.269737,-10.373616,-1.896121
Nigeria,gamble,-0.7623666343355966,-10.979821,-9.700764,-1.2790579
Nigeria,have sex between unmarried adults,-0.7235693501454898,-12.682829,-10.815066,-1.8677622
Japan,use contraceptives,0.6614285714285715,-10.683479,-10.652082,-0.031395912
Japan,get a divorce,0.42571428571428566,-10.324884,-10.010025,-0.31485826
Japan,have an abortion,0.17285714285714288,-10.661343,-10.09046,-0.57088315
Japan,be homosexual,0.07714285714285718,-10.889435,-10.350961,-0.53847486
Japan,drink alcohol,0.5971428571428571,-10.820493,-10.3982525,-0.4222396
Japan,have an extramarital affair,-0.5542857142857143,-11.304419,-9.963968,-1.3404496
Japan,gamble,0.05714285714285716,-10.1659,-10.006276,-0.15962458
Japan,have sex between unmarried adults,0.2742857142857143,-11.019673,-10.622311,-0.39736295
Malaysia,use contraceptives,-0.1739659367396594,-11.611435,-10.260943,-1.3504906
Malaysia,get a divorce,-0.27128953771289543,-11.82443,-10.170233,-1.6541973
Malaysia,have an abortion,-0.7396593673965937,-12.298135,-10.292105,-2.0060296
Malaysia,be homosexual,-0.8357664233576643,-13.237422,-10.872595,-2.3648267
Malaysia,drink alcohol,-0.5888077858880778,-12.933771,-10.784121,-2.1496508
Malaysia,have an extramarital affair,-0.8783454987834549,-12.778632,-10.443383,-2.3352494
Malaysia,gamble,-0.6800486618004866,-11.563744,-9.973771,-1.5899732
Malaysia,have sex between unmarried adults,-0.8357664233576643,-13.259021,-10.948686,-2.3103356
Kenya,use contraceptives,0.14661654135338342,-11.187601,-10.212427,-0.9751733
Kenya,get a divorce,-0.40350877192982454,-11.384317,-9.914499,-1.4698169
Kenya,have an abortion,-0.7819548872180452,-11.824976,-10.208619,-1.6163572
Kenya,be homosexual,-0.8483709273182958,-12.385132,-10.558626,-1.8265053
Kenya,drink alcohol,-0.47869674185463656,-12.134075,-10.417749,-1.7163255
Kenya,have an extramarital affair,-0.713032581453634,-12.305128,-10.322626,-1.9825037
Kenya,gamble,-0.593984962406015,-11.10612,-9.743915,-1.362205
Kenya,have sex between unmarried adults,-0.7468671679197996,-12.475761,-10.607862,-1.8678983
Indonesia,use contraceptives,0.541,-11.852362,-10.710143,-1.1422188
Indonesia,get a divorce,-0.37999999999999995,-12.313894,-10.505003,-1.8088915
Indonesia,have an abortion,-0.878,-12.690397,-10.7423525,-1.9480454
Indonesia,be homosexual,-0.912,-13.734617,-11.395049,-2.3395677
Indonesia,drink alcohol,-0.834,-13.265375,-11.141005,-2.1243708
Indonesia,have an extramarital affair,-0.916,-13.1660595,-10.831894,-2.3341656
Indonesia,gamble,-0.865,-11.864901,-10.2471895,-1.6177107
Indonesia,have sex between unmarried adults,-0.951,-13.585164,-11.246641,-2.3385222
Uganda,use contraceptives,0.12375000000000003,-11.374446,-10.264674,-1.1097714
Uganda,get a divorce,-0.6675,-11.710963,-10.08779,-1.6231731
Uganda,have an abortion,-0.8637499999999999,-12.065488,-10.385626,-1.6798618
Uganda,be homosexual,-0.92125,-12.349707,-10.610921,-1.7387867
Uganda,drink alcohol,-0.38125,-12.332556,-10.488581,-1.8439748
Uganda,have an extramarital affair,-0.73,-12.489825,-10.410716,-2.07911
Uganda,gamble,-0.77,-11.206357,-9.754885,-1.4514717
Uganda,have sex between unmarried adults,-0.68625,-12.585255,-10.657891,-1.9273636
Jordan,use contraceptives,0.311,-11.155977,-10.500067,-0.65591145
Jordan,get a divorce,0.47700000000000004,-10.941394,-10.058434,-0.8829597
Jordan,have an abortion,-0.494,-11.934537,-10.329657,-1.6048797
Jordan,be homosexual,-0.9319999999999999,-13.144182,-11.224237,-1.9199436
Jordan,drink alcohol,-0.819,-12.660897,-10.991907,-1.6689895
Jordan,have an extramarital affair,-0.919,-12.624695,-10.52072,-2.1039758
Jordan,gamble,-0.886,-10.734571,-9.7216625,-1.0129086
Jordan,have sex between unmarried adults,-0.941,-13.419947,-11.778747,-1.6411995
Argentina,use contraceptives,0.6324786324786325,-10.804941,-10.756639,-0.048303604
Argentina,get a divorce,0.43833943833943834,-10.542161,-10.135163,-0.40699792
Argentina,have an abortion,-0.38217338217338215,-10.781575,-10.166643,-0.61493176
Argentina,be homosexual,0.20146520146520147,-11.124293,-10.494734,-0.62956035
Argentina,drink alcohol,-0.1367521367521367,-11.040237,-10.437162,-0.60307544
Argentina,have an extramarital affair,-0.5921855921855922,-11.454983,-10.147309,-1.3076737
Argentina,gamble,-0.27472527472527475,-10.344931,-10.013025,-0.33190623
Argentina,have sex between unmarried adults,0.22222222222222224,-11.186785,-10.685031,-0.50175273
Philippines,use contraceptives,0.30597014925373134,-11.511073,-10.746333,-0.7647403
Philippines,get a divorce,-0.42164179104477617,-11.519712,-10.203473,-1.31624
Philippines,have an abortion,-0.9116915422885573,-11.748947,-10.37667,-1.3722771
Philippines,be homosexual,-0.39925373134328357,-12.277758,-10.7737255,-1.5040324
Philippines,drink alcohol,-0.04726368159203981,-12.125948,-10.569532,-1.5564152
Philippines,have an extramarital affair,-0.8445273631840796,-12.39683,-10.4542675,-1.9425619
Philippines,gamble,-0.4042288557213931,-11.158198,-10.05356,-1.1046389
Philippines,have sex between unmarried adults,-0.5087064676616916,-12.249971,-10.698181,-1.5517889
Tunisia,use contraceptives,-0.128,-11.653635,-10.136503,-1.5171312
Tunisia,get a divorce,-0.31999999999999995,-11.706051,-10.100585,-1.6054661
Tunisia,have an abortion,-0.742,-12.267134,-10.2402935,-2.0268402
Tunisia,be homosexual,-0.921,-13.101062,-10.825593,-2.2754693
Tunisia,drink alcohol,-0.8069999999999999,-12.892532,-10.764521,-2.1280122
Tunisia,have an extramarital affair,-0.877,-12.650037,-10.364754,-2.2852824
Tunisia,gamble,-0.901,-11.270057,-9.7096195,-1.5604377
Tunisia,have sex between unmarried adults,-0.865,-13.275821,-11.03052,-2.2452996
China,use contraceptives,0.35926844389336643,-11.027673,-10.56497,-0.46270317
China,get a divorce,0.19931804091754496,-10.7686,-9.91366,-0.85493946
China,have an abortion,-0.07284562926224425,-11.227907,-10.088164,-1.1397434
China,be homosexual,-0.47241165530068197,-11.8172,-10.44895,-1.3682497
China,drink alcohol,-0.2876627402355859,-11.522675,-10.305721,-1.2169529
China,have an extramarital affair,-0.6599504029758214,-11.946253,-10.153001,-1.7932526
China,gamble,-0.4621822690638562,-10.306658,-9.504625,-0.80203265
China,have sex between unmarried adults,-0.453812771233726,-11.695549,-10.542394,-1.1531556
Pakistan,use contraceptives,-0.47960033305578686,-13.0771885,-10.940718,-2.1364703
Pakistan,get a divorce,-0.6444629475437136,-13.179764,-11.168902,-2.010861
Pakistan,have an abortion,-0.835970024979184,-13.650856,-11.186645,-2.4642117
Pakistan,be homosexual,-0.8642797668609492,-14.007571,-11.402961,-2.6046112
Pakistan,drink alcohol,-0.9283930058284763,-14.224943,-11.704561,-2.520381
Pakistan,have an extramarital affair,-0.9150707743547044,-13.817648,-11.146208,-2.6714401
Pakistan,gamble,-0.9342214820982515,-12.5001,-10.509191,-1.9909092
Pakistan,have sex between unmarried adults,-0.9383846794338052,-14.300703,-12.091318,-2.209386
Ghana,use contraceptives,-0.13016270337922403,-11.759489,-10.489756,-1.2697338
Ghana,get a divorce,-0.6645807259073843,-12.061326,-10.608895,-1.4524305
Ghana,have an abortion,-0.8936170212765958,-12.418337,-10.658513,-1.7598225
Ghana,be homosexual,-0.9662077596996246,-13.077936,-11.367129,-1.7108061
Ghana,drink alcohol,-0.6921151439299124,-12.879471,-10.936322,-1.9431486
Ghana,have an extramarital affair,-0.7634543178973716,-12.910881,-10.825303,-2.0855787
Ghana,gamble,-0.8710888610763454,-11.90023,-10.238144,-1.6620874
Ghana,have sex between unmarried adults,-0.7647058823529411,-13.123314,-11.67828,-1.4450343
South Africa,use contraceptives,0.5288343558282209,-10.9485855,-10.345238,-0.603348
South Africa,get a divorce,-0.21472392638036808,-10.919805,-9.798465,-1.1213396
South Africa,have an abortion,-0.4834355828220859,-11.219402,-10.043145,-1.1762577
South Africa,be homosexual,-0.4012269938650307,-11.565144,-10.311771,-1.2533734
South Africa,drink alcohol,-0.11165644171779143,-11.396839,-10.128494,-1.2683443
South Africa,have an extramarital affair,-0.5349693251533743,-11.874022,-10.215931,-1.6580913
South Africa,gamble,-0.19509202453987728,-10.584129,-9.731102,-0.85302716
South Africa,have sex between unmarried adults,-0.23067484662576687,-11.569605,-10.397268,-1.172335
Palestinian territories,use contraceptives,0.2740740740740741,-11.393637,-10.628917,-0.7647207
Palestinian territories,get a divorce,0.04444444444444445,-11.46588,-10.396421,-1.0694587
Palestinian territories,have an abortion,-0.46913580246913583,-12.293165,-10.736829,-1.5563362
Palestinian territories,be homosexual,-0.9308641975308641,-13.35276,-11.426367,-1.9263928
Palestinian territories,drink alcohol,-0.8814814814814815,-13.077044,-11.228217,-1.848827
Palestinian territories,have an extramarital affair,-0.9320987654320988,-12.820692,-10.816577,-2.0041149
Palestinian territories,gamble,-0.9037037037037037,-10.939638,-9.8733225,-1.0663157
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-13.703287,-11.896784,-1.8065029
Israel,use contraceptives,0.17678958785249457,-10.800863,-10.370824,-0.43004012
Israel,get a divorce,-0.0021691973969631406,-10.434677,-9.69224,-0.74243903
Israel,have an abortion,-0.17462039045553146,-10.890032,-9.853357,-1.0366738
Israel,be homosexual,-0.3785249457700651,-11.275837,-10.084568,-1.1912688
Israel,drink alcohol,-0.15184381778741868,-11.469161,-10.170806,-1.2983553
Israel,have an extramarital affair,-0.6898047722342734,-11.714373,-9.9394245,-1.7749475
Israel,gamble,-0.46203904555314534,-10.115137,-9.4224205,-0.692717
Israel,have sex between unmarried adults,-0.2537960954446854,-11.549934,-10.248896,-1.3010381
Bolivia,use contraceptives,0.39125,-11.146539,-10.649234,-0.49730426
Bolivia,get a divorce,-0.18874999999999997,-10.991434,-9.954336,-1.0370984
Bolivia,have an abortion,-0.7699999999999999,-11.336149,-10.272645,-1.0635041
Bolivia,be homosexual,-0.19874999999999998,-11.757569,-10.593034,-1.1645355
Bolivia,drink alcohol,-0.5725,-11.603865,-10.37959,-1.2242754
Bolivia,have an extramarital affair,-0.7825,-12.024038,-10.397867,-1.6261709
Bolivia,gamble,-0.5075000000000001,-10.712881,-9.864114,-0.84876764
Bolivia,have sex between unmarried adults,-0.32625,-11.698095,-10.615729,-1.0823662
Venezuela,use contraceptives,0.7729999999999999,-11.018635,-10.816679,-0.20195642
Venezuela,get a divorce,0.33899999999999997,-10.696616,-10.00719,-0.6894261
Venezuela,have an abortion,-0.687,-10.938309,-10.1608715,-0.77743685
Venezuela,be homosexual,-0.176,-11.28775,-10.433171,-0.85457957
Venezuela,drink alcohol,-0.03500000000000003,-11.247002,-10.324071,-0.9229313
Venezuela,have an extramarital affair,-0.639,-11.631317,-10.135128,-1.4961885
Venezuela,gamble,-0.39399999999999996,-10.354849,-9.794615,-0.56023437
Venezuela,have sex between unmarried adults,0.395,-11.324438,-10.587145,-0.7372944
El Salvador,use contraceptives,0.42045454545454547,-11.625719,-10.856619,-0.76909965
El Salvador,get a divorce,-0.1755050505050505,-11.660922,-10.145548,-1.5153748
El Salvador,have an abortion,-0.8345959595959596,-12.048189,-10.490504,-1.5576849
El Salvador,be homosexual,-0.5353535353535354,-12.659906,-11.034709,-1.6251972
El Salvador,drink alcohol,-0.7146464646464646,-12.52141,-10.801072,-1.7203373
El Salvador,have an extramarital affair,-0.8573232323232323,-12.674631,-10.625357,-2.0492744
El Salvador,gamble,-0.7487373737373737,-11.313275,-10.059033,-1.2542427
El Salvador,have sex between unmarried adults,-0.3181818181818182,-12.690501,-10.918323,-1.7721794
universal,use contraceptives,0.0,-10.488953,-10.228552,-0.26040086
universal,get a divorce,0.0,-10.224256,-9.530893,-0.6933618
universal,have an abortion,0.0,-10.498772,-9.58534,-0.9134323
universal,be homosexual,0.0,-10.779102,-9.799896,-0.9792055
universal,drink alcohol,0.0,-10.808193,-10.065415,-0.7427777
universal,have an extramarital affair,0.0,-11.232925,-9.598706,-1.6342198
universal,gamble,0.0,-10.45532,-9.644632,-0.8106882
universal,have sex between unmarried adults,0.0,-10.907404,-10.07099,-0.83641493
